:START_ID(Forum)|:END_ID(Person)|joinDate:LONG
481036345193|15393162789907|20120516071950185
481036345193|15393162790168|20110612220925760
481036345193|15393162790275|20120805100040535
481036345193|19791209300882|20120911063754938
481036345193|19791209301554|20120604013603611
481036345193|21990232556141|20120212113130765
481036345193|21990232556811|20120516112710610
481036345193|21990232556891|20120104120719501
481036345193|21990232557176|20120421083926879
481036345193|24189255811876|20120907124248883
481036345193|26388279067669|20120215075542456
481036345193|30786325577877|20120715073443783
481036345193|30786325578320|20120808015929038
481036345193|30786325578932|20120827230713250
481036345193|32985348834423|20120905164146943
481036345193|32985348834937|20120909135429967
68719484778|407|20120218180618297
68719484778|683|20110224022816655
68719484778|1490|20101221195939355
68719484778|2199023255869|20101128040356268
68719484778|2199023256031|20110212005531526
68719484778|2199023256321|20101112165045837
68719484778|2199023256405|20110520000519285
68719484778|2199023256668|20101125172229939
68719484778|2199023257034|20120619095421548
68719484778|2199023257135|20111228225900171
68719484778|4398046511396|20110929183557116
68719484778|4398046511684|20110827050533394
68719484778|4398046512349|20120119195731402
68719484778|4398046512362|20110330105228170
68719484778|6597069766733|20101006145245655
68719484778|6597069766998|20111015002047006
68719484778|6597069767348|20120308084147720
68719484778|6597069767851|20120203062124985
68719484778|6597069768070|20110818002837726
68719484778|8796093022367|20120129170439249
68719484778|8796093023000|20101214023101801
68719484778|8796093023034|20120609200738604
68719484778|8796093023107|20110814141712667
68719484778|8796093023237|20111213083118593
68719484778|10995116278320|20110802231439613
68719484778|10995116279118|20120506203534330
68719484778|10995116279272|20120427230017192
68719484778|10995116279328|20120412143812311
68719484778|13194139533500|20110722182430134
68719484778|13194139534185|20120123101322807
68719484778|13194139534520|20120907183555037
68719484778|13194139534684|20111221114615904
68719484778|13194139534803|20110828025317234
68719484778|13194139534982|20110504030244615
68719484778|15393162788906|20120227113616686
68719484778|15393162789696|20110725000546099
68719484778|15393162790168|20120821225430850
68719484778|15393162790275|20110827144350106
68719484778|15393162790365|20120515135534578
68719484778|15393162790395|20120820231456021
68719484778|17592186045604|20120905063451960
68719484778|19791209300324|20120719181300445
68719484778|19791209301217|20120616101450914
68719484778|19791209301554|20110904003451781
68719484778|21990232555571|20120426020015887
68719484778|21990232555940|20120206172111541
68719484778|21990232556833|20120315040337146
68719484778|21990232556891|20120816205154014
68719484778|24189255811099|20120606120426602
68719484778|24189255811876|20120429143614054
68719484778|24189255812053|20120508105059630
68719484778|24189255812419|20120311225607016
68719484778|24189255812662|20120307174701280
68719484778|26388279067086|20120622174753100
68719484778|26388279067574|20120722173843634
68719484778|26388279067625|20120612063557579
68719484778|28587302322865|20120816171900576
68719484778|28587302323722|20120819043821749
68719484778|30786325577877|20120702001554126
68719484778|30786325578215|20120701221428772
68719484778|30786325578320|20120723222013431
68719484778|30786325578914|20120825055222489
68719484778|30786325578988|20120707221753672
68719484778|32985348834423|20120823054003427
549755821931|407|20120810013408879
549755821931|683|20120505231940276
549755821931|1490|20120117034526869
549755821931|2199023255760|20111130001622703
549755821931|2199023255869|20120525153146271
549755821931|2199023257034|20120628174656726
549755821931|4398046511396|20120803080839244
549755821931|4398046511684|20120426195122393
549755821931|4398046511734|20120208165621701
549755821931|4398046512349|20111112184934320
549755821931|4398046512362|20110811024940917
549755821931|6597069766993|20120516090541286
549755821931|6597069766998|20120315065043610
549755821931|6597069767708|20110912020940956
549755821931|6597069768070|20111204142434020
549755821931|6597069768129|20120910150648910
549755821931|8796093023034|20110626153223215
549755821931|8796093023107|20110620171051134
549755821931|8796093023237|20120515124252946
549755821931|10995116278980|20120221211316471
549755821931|10995116279039|20110819191250253
549755821931|10995116279328|20120504053715971
549755821931|13194139534520|20120902011629876
549755821931|13194139534652|20110904155319644
549755821931|13194139534684|20111224191306947
549755821931|13194139534803|20111025012046743
549755821931|13194139534982|20110820015557071
549755821931|15393162789093|20111227151129559
549755821931|15393162789907|20120311165626750
549755821931|15393162790275|20120817073812360
549755821931|15393162790365|20120721221351494
549755821931|15393162790395|20120211070154942
549755821931|15393162790400|20110821053335048
549755821931|17592186044897|20120621052106104
549755821931|19791209300324|20120319232840966
549755821931|19791209300631|20120616002804097
549755821931|19791209301217|20111010002758856
549755821931|21990232555571|20120316171428699
549755821931|21990232555940|20120219134401679
549755821931|21990232556141|20111123040054254
549755821931|21990232556811|20111213174039928
549755821931|21990232556833|20120724143344128
549755821931|21990232556891|20120422224043484
549755821931|21990232556897|20120727203600712
549755821931|24189255811099|20120326091702560
549755821931|24189255812053|20120320131748808
549755821931|24189255812419|20120214155720417
549755821931|28587302323722|20120812000256587
549755821931|30786325577752|20120821141021573
549755821931|30786325577877|20120822041440117
549755821931|30786325578057|20120706180847576
549755821931|30786325578932|20120601095708708
549755821931|32985348833834|20120912011312694
481036345197|683|20111029101926508
481036345197|1490|20120908213210050
481036345197|2199023255869|20120108224254300
481036345197|2199023257135|20111026111045115
481036345197|4398046511463|20111108061641533
481036345197|4398046511684|20111101161428768
481036345197|4398046511734|20120213020516402
481036345197|4398046512162|20110901053615899
481036345197|4398046512349|20120720085330926
481036345197|4398046512362|20111109050756400
481036345197|6597069766733|20120816031037122
481036345197|6597069766846|20120806001817783
481036345197|6597069766993|20110803132239103
481036345197|6597069767708|20110825012352065
481036345197|6597069768056|20111208141732986
481036345197|6597069768129|20120420204215812
481036345197|8796093022367|20110722080118218
481036345197|8796093023034|20120911132819681
481036345197|8796093023107|20110416161508135
481036345197|8796093023237|20111118030924180
481036345197|8796093023539|20111221063511474
481036345197|10995116278320|20120414195149325
481036345197|10995116278353|20110504054840580
481036345197|10995116279118|20120408231725531
481036345197|10995116279272|20120902040805854
481036345197|13194139533500|20110817164648228
481036345197|13194139534185|20110817050636292
481036345197|13194139534451|20110928004219251
481036345197|13194139534652|20120829050657310
481036345197|13194139534684|20110501000522980
481036345197|15393162789093|20111025120955076
481036345197|15393162789907|20120723084517046
481036345197|15393162790168|20120704051123958
481036345197|15393162790275|20110428100646611
481036345197|15393162790365|20120409104800204
481036345197|17592186044897|20120621075045636
481036345197|17592186045604|20120209223608713
481036345197|19791209300324|20111003013523456
481036345197|19791209300631|20111204015836849
481036345197|19791209300882|20120203031047849
481036345197|19791209301505|20120724172410453
481036345197|19791209301554|20110818124724099
481036345197|19791209301592|20120607132239937
481036345197|21990232556141|20120528054611975
481036345197|21990232556833|20120901092505191
481036345197|21990232556891|20120615073050986
481036345197|21990232557176|20120908061715114
481036345197|24189255812419|20120812221347802
481036345197|26388279067086|20120722165936642
481036345197|26388279067532|20120525133032111
481036345197|26388279067574|20120305232709812
481036345197|26388279068053|20120210224950411
481036345197|28587302322865|20120521114346132
481036345197|30786325577877|20120901224228435
481036345197|30786325578914|20120810143213204
481036345197|30786325578932|20120606083220982
481036345197|32985348833796|20120821061805312
343597391726|1490|20110411115223844
343597391726|2199023255760|20120525200534127
343597391726|2199023255869|20111217042618280
343597391726|2199023256031|20101212160151961
343597391726|2199023256321|20120812062039896
343597391726|2199023256405|20120717200055639
343597391726|2199023256668|20111209211454744
343597391726|2199023257034|20120224211223752
343597391726|2199023257135|20111005002642539
343597391726|4398046511396|20110528160814058
343597391726|4398046511463|20101227004414900
343597391726|4398046511734|20111013223857262
343597391726|4398046512162|20110704122421427
343597391726|6597069766846|20110510080640329
343597391726|6597069766993|20120527234249488
343597391726|6597069766998|20110825181324376
343597391726|6597069767708|20110209174706124
343597391726|6597069768056|20120402164423097
343597391726|6597069768070|20110117105133946
343597391726|6597069768129|20110515044238413
343597391726|8796093022367|20111002175129727
343597391726|8796093023000|20110202095346659
343597391726|8796093023034|20101225104629135
343597391726|8796093023107|20110913111838947
343597391726|8796093023237|20110712053636759
343597391726|8796093023493|20120905235023307
343597391726|8796093023539|20120627203916381
343597391726|10995116278320|20120329013023105
343597391726|10995116278353|20111102204430037
343597391726|10995116278980|20111102124121266
343597391726|10995116279039|20110723071217094
343597391726|13194139533391|20111205220142832
343597391726|13194139533500|20110224220440713
343597391726|13194139534185|20110517125749721
343597391726|13194139534520|20110626071021112
343597391726|13194139534684|20110620233417101
343597391726|13194139534803|20120717184608818
343597391726|13194139534982|20110508223744373
343597391726|15393162789093|20110527114628724
343597391726|15393162789907|20120406204453918
343597391726|15393162790275|20110522001745845
343597391726|15393162790365|20120727213420669
343597391726|17592186044897|20120523114500839
343597391726|17592186045604|20120908001350503
343597391726|19791209300324|20120130222832953
343597391726|19791209300631|20120513221522424
343597391726|19791209301505|20111005154039952
343597391726|19791209301554|20111214231558802
343597391726|19791209301592|20120415132046138
343597391726|21990232555571|20120805145338070
343597391726|21990232556141|20120831112143173
343597391726|21990232556811|20120707144634197
343597391726|21990232556833|20120829052954310
343597391726|21990232556891|20120518024217656
343597391726|21990232556897|20120618015431141
343597391726|24189255811099|20120529025222626
343597391726|24189255811876|20120825133002649
343597391726|26388279067086|20120807224445026
343597391726|26388279067574|20120809064553118
343597391726|26388279068053|20120507072647422
343597391726|28587302323722|20120519043645724
343597391726|30786325578215|20120901045011880
343597391726|30786325578224|20120702102114660
343597391726|30786325578914|20120819202612662
343597391726|30786325578988|20120905171823625
343597391726|32985348834423|20120831084518105
824633728879|407|20120326192722981
824633728879|683|20120702074815442
824633728879|1490|20120827185300186
824633728879|2199023255760|20120508220102639
824633728879|2199023255869|20120527045822110
824633728879|2199023256668|20120510070844900
824633728879|2199023257034|20120704183736598
824633728879|4398046511684|20120621171606226
824633728879|4398046511734|20120530063451351
824633728879|6597069766993|20120716195236288
824633728879|6597069766998|20120512032045106
824633728879|6597069767348|20120616085920701
824633728879|6597069767708|20120812171454933
824633728879|6597069768056|20120820051134770
824633728879|6597069768129|20120425193635745
824633728879|8796093022367|20120511032243294
824633728879|8796093023034|20120512020135442
824633728879|8796093023107|20120311134336195
824633728879|8796093023237|20120408164605993
824633728879|8796093023493|20120330221842562
824633728879|8796093023539|20120302002552036
824633728879|10995116278980|20120812022440271
824633728879|10995116279039|20120515073950771
824633728879|10995116279272|20120905134213138
824633728879|10995116279328|20120711014622792
824633728879|13194139533391|20120502162004903
824633728879|13194139534185|20120725031642267
824633728879|13194139534451|20120605213312291
824633728879|13194139534982|20120904073018817
824633728879|15393162790168|20120320083154430
824633728879|17592186044897|20120505070633463
824633728879|19791209300324|20120627133640635
824633728879|19791209301217|20120411005804109
824633728879|19791209301554|20120418234411328
824633728879|21990232555940|20120607071449126
824633728879|21990232556141|20120904163141555
824633728879|21990232556891|20120407034336517
824633728879|26388279067532|20120704002230032
824633728879|26388279067574|20120331173348654
824633728879|26388279068053|20120808081651708
824633728879|30786325577877|20120802082133479
824633728879|30786325578215|20120709124055182
824633728879|30786325578320|20120720155138771
824633728879|30786325578988|20120630065018879
274877914994|1490|20120207005626859
274877914994|2199023255760|20120120100602614
274877914994|2199023256031|20120223150125909
274877914994|2199023256405|20111228043654333
274877914994|2199023256668|20101101231756113
274877914994|4398046511463|20120411000910150
274877914994|4398046511684|20110217020758129
274877914994|4398046511734|20110829102822141
274877914994|4398046512349|20110114044646997
274877914994|4398046512362|20101021121633957
274877914994|6597069766733|20120321011845118
274877914994|6597069766846|20111005230333490
274877914994|6597069766993|20120813220759275
274877914994|6597069766998|20110709081848410
274877914994|6597069767348|20110317134015476
274877914994|6597069767708|20110223023248435
274877914994|6597069767851|20120216152349789
274877914994|6597069768056|20111018095046185
274877914994|6597069768129|20120603111330745
274877914994|8796093023034|20110717184216040
274877914994|8796093023237|20120816005627985
274877914994|10995116278320|20110328034427835
274877914994|10995116278353|20120318214255516
274877914994|10995116278980|20110808210322246
274877914994|10995116279039|20110819210823406
274877914994|10995116279118|20110711201936717
274877914994|13194139534451|20120701035710752
274877914994|13194139534520|20111013101225574
274877914994|13194139534684|20110831093320904
274877914994|13194139534803|20110915053836682
274877914994|15393162789093|20110829075906895
274877914994|15393162789696|20120714161108047
274877914994|15393162790365|20120912190611926
274877914994|15393162790400|20120114165528546
274877914994|17592186044897|20110909202028644
274877914994|17592186045604|20110923160016631
274877914994|19791209300324|20110816210309910
274877914994|19791209300631|20120205210555707
274877914994|19791209300882|20111007120441782
274877914994|21990232555524|20120222003338270
274877914994|21990232555571|20111202114333321
274877914994|21990232555940|20120910205404979
274877914994|21990232556141|20120306152948344
274877914994|21990232556811|20120429032849583
274877914994|21990232556891|20111206012054794
274877914994|21990232556897|20120624052635862
274877914994|21990232557176|20120327004902559
274877914994|24189255811099|20120608070005315
274877914994|24189255812053|20120401151038294
274877914994|24189255812419|20120104074409663
274877914994|26388279066664|20120709091524721
274877914994|26388279067574|20120822053641578
274877914994|26388279067625|20120521042706341
274877914994|26388279068053|20120224220516317
274877914994|30786325577752|20120814203649137
618475298675|407|20111027102042934
618475298675|2199023256031|20111113065310907
618475298675|2199023256405|20120324185538059
618475298675|2199023257034|20120902101233318
618475298675|2199023257135|20110816005833343
618475298675|4398046511396|20120103195030445
618475298675|4398046511463|20120220064217119
618475298675|4398046511684|20111216170944677
618475298675|4398046512349|20120430185014384
618475298675|4398046512362|20120901093752900
618475298675|6597069766733|20120227050417534
618475298675|6597069766846|20120621073536649
618475298675|6597069766993|20110929073509244
618475298675|6597069766998|20120212103050590
618475298675|6597069767348|20120119182829551
618475298675|6597069767708|20120816025524715
618475298675|6597069768070|20111223010521739
618475298675|6597069768129|20120826145858757
618475298675|8796093023034|20120904195949025
618475298675|8796093023237|20120306125440750
618475298675|8796093023493|20120704145850617
618475298675|8796093023539|20110728091356124
618475298675|10995116278320|20120614201841986
618475298675|10995116278353|20110809082654482
618475298675|10995116278980|20120726050828070
618475298675|10995116279039|20110808044808466
618475298675|13194139533391|20111010152707818
618475298675|13194139533500|20120803131550397
618475298675|13194139534185|20120725051008962
618475298675|13194139534451|20120521062013413
618475298675|13194139534520|20120304133941773
618475298675|13194139534652|20120518072024282
618475298675|13194139534803|20120506204226863
618475298675|13194139534982|20110901073148407
618475298675|15393162790275|20110903030641215
618475298675|15393162790365|20120618045719210
618475298675|15393162790395|20111102111058309
618475298675|17592186044897|20120808142024974
618475298675|19791209301505|20111025122413707
618475298675|19791209301554|20111119014023149
618475298675|21990232555524|20120907163258268
618475298675|21990232555571|20120304035329147
618475298675|21990232555940|20111203102121341
618475298675|21990232556141|20120419203622250
618475298675|21990232556897|20120721135238999
618475298675|21990232557176|20111116164908130
618475298675|24189255811099|20120507013123388
618475298675|24189255812053|20120523235058398
618475298675|24189255812662|20120509173257111
618475298675|26388279066664|20120613151542668
618475298675|26388279067086|20120625154151501
618475298675|26388279067532|20120529173903462
618475298675|26388279067625|20120512113301858
618475298675|26388279067669|20120724215903006
618475298675|30786325577752|20120910112329237
618475298675|30786325578215|20120814123327392
618475298675|30786325578988|20120609102048649
755914252148|407|20111120143601944
755914252148|683|20120227124653218
755914252148|1490|20120217080215244
755914252148|2199023255760|20120105222508012
755914252148|2199023255869|20120329020651894
755914252148|2199023257034|20120227144352034
755914252148|2199023257135|20120908161626500
755914252148|4398046511396|20120219103255277
755914252148|4398046511463|20120520095649702
755914252148|4398046511684|20120109200530589
755914252148|4398046512162|20111209200432931
755914252148|4398046512349|20111127034933045
755914252148|4398046512362|20120520062221179
755914252148|6597069766846|20120614080225298
755914252148|6597069766961|20120226155433205
755914252148|6597069766993|20120427161721996
755914252148|6597069766998|20120114060008155
755914252148|6597069767348|20120912113238851
755914252148|6597069767708|20120720152123396
755914252148|6597069768070|20120616225431536
755914252148|8796093022367|20120419144256145
755914252148|8796093023000|20120225205418493
755914252148|8796093023107|20120603173723266
755914252148|8796093023539|20120219154409685
755914252148|10995116278320|20120304185928001
755914252148|10995116278353|20120330085047828
755914252148|10995116279039|20120701105311457
755914252148|10995116279272|20120802153709851
755914252148|10995116279328|20120903014835340
755914252148|13194139534185|20120428135259912
755914252148|13194139534451|20120802041958185
755914252148|13194139534520|20120324190352232
755914252148|13194139534652|20111126070350573
755914252148|13194139534803|20120906192548642
755914252148|15393162788906|20120203131907505
755914252148|15393162789093|20120521122101397
755914252148|15393162789907|20120809191138579
755914252148|15393162790168|20120430105903004
755914252148|15393162790365|20120808134144013
755914252148|17592186044897|20120215102242906
755914252148|17592186045604|20111118012749010
755914252148|19791209300324|20120523192334156
755914252148|19791209300631|20120815121849993
755914252148|19791209300882|20120913034147760
755914252148|19791209301217|20120318135419756
755914252148|19791209301505|20120818003552442
755914252148|19791209301554|20111231220918634
755914252148|21990232555940|20120508150258398
755914252148|21990232556141|20111210095653886
755914252148|21990232556891|20120220084558456
755914252148|24189255811876|20120422222751686
755914252148|24189255812419|20120414132955901
755914252148|26388279067625|20120715222110641
755914252148|28587302323722|20120707014908558
755914252148|30786325578057|20120615204156189
755914252148|30786325578215|20120813090532138
755914252148|30786325578320|20120909101815617
755914252148|30786325578914|20120831105049136
755914252148|30786325578988|20120815014541624
206158438261|407|20110822011900381
206158438261|683|20120107150141298
206158438261|2199023255869|20101218051946089
206158438261|2199023256321|20120108083259635
206158438261|2199023256405|20111015201237831
206158438261|2199023256668|20110203222513725
206158438261|4398046511396|20111016050007494
206158438261|4398046511734|20111207030524479
206158438261|4398046512349|20120120020238138
206158438261|4398046512362|20120711211125259
206158438261|6597069766846|20111104125038767
206158438261|6597069766998|20110909161350761
206158438261|6597069767348|20110419003741737
206158438261|8796093022367|20120328040943413
206158438261|8796093023000|20120603233049157
206158438261|8796093023107|20110602164433471
206158438261|8796093023237|20110616074908716
206158438261|8796093023493|20120524215826621
206158438261|8796093023539|20101130090116630
206158438261|10995116278353|20120114084136817
206158438261|10995116279039|20111201111831874
206158438261|10995116279118|20120214152950276
206158438261|10995116279328|20120827231519340
206158438261|13194139533391|20120607141057834
206158438261|13194139534185|20120119015605861
206158438261|13194139534451|20120518092115128
206158438261|13194139534520|20110316122403542
206158438261|13194139534652|20120309084913029
206158438261|15393162788906|20120422141707406
206158438261|15393162789907|20120218043042148
206158438261|15393162790275|20120601000150491
206158438261|15393162790365|20110810041941213
206158438261|15393162790395|20110422042754022
206158438261|17592186044897|20120414062505562
206158438261|19791209300882|20110907173309601
206158438261|19791209301505|20120526021133617
206158438261|19791209301554|20111107212409014
206158438261|19791209301592|20120618081848431
206158438261|21990232556141|20120709170714461
206158438261|21990232556811|20111208012343200
206158438261|21990232556897|20111106052354184
206158438261|24189255811876|20120722232643988
206158438261|24189255812662|20120202192147526
206158438261|26388279066664|20120721001748870
206158438261|26388279067086|20120705141600811
206158438261|26388279067625|20120227183450389
206158438261|26388279068053|20120331203224597
206158438261|28587302322865|20120714202528018
206158438261|28587302323722|20120528032904100
206158438261|30786325578215|20120629020757334
206158438261|30786325578932|20120625182501754
206158438261|30786325578988|20120706031218421
206158438261|30786325579222|20120717162803535
618475298678|1490|20120522153916256
618475298678|2199023255869|20111006000524950
618475298678|2199023256321|20120306113732781
618475298678|2199023256668|20111001130847847
618475298678|2199023257034|20111215124310303
618475298678|4398046511396|20120222065911548
618475298678|4398046511463|20120724230900008
618475298678|4398046511684|20111119012402706
618475298678|4398046512162|20110927223848369
618475298678|4398046512349|20120816132805665
618475298678|6597069766733|20120904232807664
618475298678|6597069766846|20120221140820268
618475298678|6597069766993|20111218073624241
618475298678|6597069767708|20120103023121502
618475298678|6597069768070|20111220205817156
618475298678|8796093022367|20120221171623075
618475298678|8796093023107|20120501122639528
618475298678|8796093023237|20120213074659197
618475298678|8796093023493|20111107063407200
618475298678|8796093023539|20120323184935094
618475298678|10995116278353|20111011181509352
618475298678|10995116279039|20120518170755063
618475298678|10995116279328|20120630073407645
618475298678|13194139533391|20120624021742690
618475298678|13194139533500|20111205112630988
618475298678|13194139534185|20110825040953634
618475298678|13194139534520|20111207112153970
618475298678|13194139534684|20110929115808901
618475298678|13194139534803|20110825132144495
618475298678|15393162789696|20111222150514836
618475298678|15393162790365|20111013002755695
618475298678|15393162790395|20120103142307655
618475298678|15393162790400|20120522214128830
618475298678|17592186044897|20120331210137668
618475298678|17592186045604|20120430063053603
618475298678|19791209300324|20111126153800394
618475298678|19791209300631|20111021225836661
618475298678|19791209301217|20120407045726853
618475298678|19791209301505|20120816135130758
618475298678|19791209301554|20111223000210779
618475298678|19791209301592|20111222052008829
618475298678|21990232555940|20111206190118394
618475298678|21990232556811|20120417071618099
618475298678|21990232556833|20120309162346014
618475298678|21990232556897|20111228085154006
618475298678|21990232557176|20120121113124434
618475298678|24189255812053|20120308222517935
618475298678|24189255812662|20120316060749567
618475298678|26388279067086|20120707184634795
618475298678|26388279067532|20120829053151148
618475298678|26388279067625|20120522025433795
618475298678|26388279068053|20120627132759767
618475298678|28587302322865|20120424184538827
618475298678|28587302323722|20120509195348891
618475298678|30786325577752|20120826023937727
618475298678|30786325578057|20120718183731309
618475298678|30786325578316|20120808075759912
618475298678|32985348833796|20120912224922534
618475298678|32985348833834|20120817223120248
8057|2199023255760|20100525115620584
8057|2199023255869|20120408174327099
8057|2199023256405|20110202175159354
8057|2199023256668|20110601132422477
8057|2199023257135|20110924212441037
8057|4398046511396|20120203042608086
8057|4398046511684|20111125061024523
8057|4398046511734|20110810120031250
8057|4398046512362|20120528042940471
8057|6597069766846|20110727075043008
8057|6597069766961|20101207191409000
8057|6597069766998|20120507215933182
8057|6597069767708|20120623193529073
8057|6597069767851|20101025054604296
8057|6597069768056|20120203185831335
8057|6597069768070|20120131051006888
8057|8796093022367|20120329173642677
8057|8796093023000|20110624030117795
8057|8796093023107|20120724081518131
8057|8796093023237|20120227070053239
8057|10995116279039|20120506115814434
8057|13194139533500|20120618072354010
8057|13194139534185|20110531122310583
8057|13194139534451|20110813043953680
8057|13194139534652|20120531105907792
8057|15393162789093|20120125070921893
8057|15393162789907|20120130230903662
8057|15393162790168|20110916065927642
8057|15393162790275|20120427121016971
8057|15393162790365|20120717185515657
8057|15393162790395|20120203234242824
8057|15393162790400|20120302040643694
8057|17592186044897|20120504225723881
8057|17592186045604|20120519014834430
8057|19791209300631|20120208161940495
8057|19791209300882|20120227124157512
8057|19791209301505|20120609204257477
8057|19791209301554|20120807160042668
8057|19791209301592|20120806091320214
8057|21990232555524|20111230044705044
8057|21990232555940|20120306180722877
8057|21990232556141|20120520060822053
8057|21990232556891|20120607084128676
8057|21990232556897|20120528181217668
8057|24189255811099|20120330063747023
8057|24189255811876|20120816034824546
8057|24189255812662|20120223022721380
8057|26388279066664|20120705171541125
8057|26388279067625|20120324144259723
8057|26388279067669|20120727172908841
8057|28587302322865|20120510010805273
8057|30786325578316|20120630162117544
8057|30786325578320|20120722040245356
8057|32985348833834|20120816233842798
687194775418|683|20110926200210048
687194775418|1490|20120831160110927
687194775418|2199023255869|20120504105613728
687194775418|2199023256405|20120717020156516
687194775418|2199023256668|20120805174030609
687194775418|2199023257034|20111222112946575
687194775418|4398046511396|20120313224748676
687194775418|4398046511463|20120717154000454
687194775418|4398046511734|20120516232421496
687194775418|4398046512162|20120305115826542
687194775418|4398046512362|20120621004609694
687194775418|6597069766733|20120402044636261
687194775418|6597069767348|20120207140751943
687194775418|8796093023034|20120214083049827
687194775418|8796093023493|20120818022440335
687194775418|10995116278320|20120821112526888
687194775418|10995116278353|20120823161315337
687194775418|10995116278980|20111203210030561
687194775418|10995116279272|20111117111306430
687194775418|10995116279328|20120503011852388
687194775418|13194139533500|20120415135323599
687194775418|13194139534451|20111109162723720
687194775418|13194139534520|20120613125741182
687194775418|13194139534803|20111115123656926
687194775418|13194139534982|20111204161909633
687194775418|15393162789696|20120215114558505
687194775418|15393162789907|20120821012911050
687194775418|15393162790168|20120824000422973
687194775418|15393162790395|20111004163529595
687194775418|17592186044897|20111102060120866
687194775418|17592186045604|20120716145958227
687194775418|19791209300631|20120606155555204
687194775418|19791209301505|20111004150027359
687194775418|19791209301554|20111122123751438
687194775418|21990232555524|20120330160101218
687194775418|21990232555571|20120403173130199
687194775418|21990232555940|20120314235933251
687194775418|21990232556141|20111210025659919
687194775418|21990232556833|20111202094249556
687194775418|21990232556891|20120723042810256
687194775418|24189255811099|20120713222009569
687194775418|24189255811876|20120123070828616
687194775418|24189255812662|20120709052211600
687194775418|26388279067086|20120713023625815
687194775418|30786325577877|20120703071229701
687194775418|30786325578057|20120818135859158
687194775418|30786325578215|20120829011743960
687194775418|30786325578316|20120704203827914
687194775418|30786325578320|20120729222830090
687194775418|30786325578932|20120605135045647
687194775418|32985348834375|20120828022710551
687194775420|1490|20111207221524164
687194775420|2199023255869|20111208042135551
687194775420|2199023256031|20120810084137353
687194775420|2199023256321|20120330145542021
687194775420|2199023256405|20120224225809139
687194775420|2199023256668|20120910002902606
687194775420|2199023257034|20111220011939789
687194775420|2199023257135|20120803142055771
687194775420|4398046511463|20120612211920132
687194775420|4398046512162|20111205182632614
687194775420|4398046512349|20120409034754392
687194775420|6597069766733|20120904093348847
687194775420|6597069766993|20111224205244951
687194775420|6597069766998|20111125144235154
687194775420|6597069767708|20120822232453163
687194775420|6597069767851|20111123054211754
687194775420|6597069768070|20120310204254267
687194775420|8796093022367|20120909142101577
687194775420|8796093023034|20120210140702501
687194775420|10995116279039|20120711121518219
687194775420|10995116279272|20111224093401416
687194775420|13194139533500|20120727203225212
687194775420|13194139534520|20111217070625839
687194775420|13194139534652|20120108120008806
687194775420|13194139534803|20120817101920499
687194775420|13194139534982|20120426051430994
687194775420|15393162788906|20111130201345665
687194775420|15393162789907|20120403054717340
687194775420|15393162790168|20120909041228074
687194775420|15393162790275|20120804053116325
687194775420|15393162790365|20120122095348921
687194775420|15393162790395|20120526183540274
687194775420|17592186044897|20111225142733247
687194775420|19791209300631|20120721073040258
687194775420|19791209300882|20120116133143219
687194775420|19791209301554|20120518085843258
687194775420|19791209301592|20120313133532962
687194775420|21990232555571|20120613044735180
687194775420|21990232555940|20120718011328077
687194775420|21990232556811|20120901161910023
687194775420|21990232556833|20120404102743098
687194775420|24189255811099|20120305070641403
687194775420|24189255812419|20120426133957881
687194775420|26388279066664|20120501141704498
687194775420|26388279067574|20120604123519672
687194775420|26388279067625|20120329053613464
687194775420|26388279068053|20120218234141127
687194775420|28587302323722|20120627114132852
687194775420|30786325577877|20120809031133822
687194775420|30786325578224|20120802034042663
687194775420|30786325578932|20120820184616032
687194775420|32985348833796|20120908162913935
618475298685|407|20111118162803167
618475298685|2199023255760|20120322080144532
618475298685|2199023255869|20120628034512742
618475298685|2199023256405|20111104002154386
618475298685|2199023256668|20111222211557797
618475298685|2199023257034|20120606130657590
618475298685|4398046511396|20120418130545197
618475298685|4398046512162|20120223073726915
618475298685|6597069766733|20120126051307579
618475298685|6597069766961|20110923160329358
618475298685|6597069766993|20120815204102847
618475298685|6597069767348|20120624054914870
618475298685|6597069767851|20111229135306039
618475298685|6597069768056|20120506000954966
618475298685|6597069768129|20111004044005598
618475298685|8796093022367|20110925022306632
618475298685|8796093023000|20111022092913037
618475298685|8796093023034|20120610150032438
618475298685|8796093023237|20120127031509487
618475298685|10995116278353|20120709183650940
618475298685|10995116279039|20120108123232515
618475298685|10995116279272|20120113062926631
618475298685|10995116279328|20120203220051959
618475298685|13194139533391|20120817042149279
618475298685|13194139533500|20120208102319420
618475298685|13194139534185|20120529204437616
618475298685|13194139534451|20120124024946439
618475298685|13194139534520|20120520202615135
618475298685|13194139534982|20120819002311355
618475298685|15393162788906|20120616194709023
618475298685|15393162789093|20111210094909769
618475298685|15393162789696|20120303091653137
618475298685|15393162789907|20110917105755349
618475298685|15393162790275|20120816184700198
618475298685|15393162790365|20111201001819174
618475298685|15393162790400|20111219073703028
618475298685|17592186045604|20120420201913670
618475298685|19791209301217|20110930232419454
618475298685|19791209301505|20111201053205071
618475298685|19791209301592|20111127190134661
618475298685|21990232555524|20120323201004191
618475298685|21990232555571|20120229060644922
618475298685|21990232556141|20120804184151017
618475298685|21990232556811|20120304122336141
618475298685|21990232556833|20120312113716134
618475298685|21990232556891|20120216031521972
