:START_ID(Comment)|:END_ID(Tag)
1168231294225|3019
1168231294225|5805
1168231294232|9032
1099511817502|141
1099511817502|1994
1099511817502|2829
1099511817502|2884
1099511817502|4849
1099511817502|9060
1099511817502|9238
1099511817502|10453
1099511817502|12035
1168231294239|141
1168231294239|1994
1168231294239|2884
1168231294239|5428
1168231294239|5973
1168231294239|6048
1168231294239|10420
1168231294239|10453
1168231294239|11376
1168231294239|12035
1030792340775|1167
1030792340775|2796
1030792340775|2819
1030792340775|6962
1030792340775|7568
1030792340775|8309
1030792340776|2039
1030792340776|2796
1030792340776|8309
1030792340776|9037
1030792340776|9278
1030792340780|2796
1030792340780|7568
1030792340780|8369
1030792340780|9269
1030792340780|9337
1030792340781|2796
1030792340781|2819
1030792340781|2854
1030792340781|7778
1030792340781|11742
1030792340785|5429
1030792340785|6373
1030792340785|9037
1030792340785|9278
1030792340785|12609
1030792340786|2796
1030792340786|2819
1030792340786|3034
1030792340786|7589
1030792340786|7778
1030792340786|8450
1030792340786|11742
1030792340795|1167
1030792340795|1375
1030792340795|2976
1030792340795|9033
1030792340795|9044
1168231294271|1375
1168231294271|6704
1168231294271|8840
1168231294276|1375
1168231294276|1997
1168231294276|2976
1168231294276|9057
1168231294276|10229
1030792340813|469
1030792340813|1167
1030792340813|1181
1030792340813|2855
1030792340813|5183
1030792340813|6405
1030792340813|9905
1168231294289|1167
1168231294289|1207
1168231294289|2012
1168231294289|3034
1168231294289|7337
1168231294289|7585
1168231294289|11071
1168231294289|11257
1168231294289|12251
1168231294292|1167
1168231294292|2012
1168231294292|3034
1168231294292|5114
1168231294292|6257
1168231294292|9051
1168231294292|11282
1168231294292|11424
1168231294292|12251
1030792340824|778
1030792340824|2039
1030792340824|2095
1030792340824|7030
1030792340824|7140
1030792340824|9257
1030792340824|9300
1168231294298|1929
1168231294298|2027
1168231294300|9093
1168231294307|587
1168231294310|1929
1168231294310|2836
1168231294311|6953
1168231294312|6157
1168231294318|138
1168231294318|1929
1168231294319|1545
1168231294319|6953
1099511817585|1929
1099511817585|2086
1099511817589|2086
1099511817589|9236
1099511817590|1929
1099511817590|2821
1099511817591|2821
1099511817591|8796
1099511817593|1864
1099511817593|1929
1099511817605|1929
1099511817605|13999
1099511817607|1929
1099511817607|7692
1099511817611|6403
1099511817613|1929
1099511817613|7167
1099511817617|1204
1099511817617|1929
1099511817618|5823
1168231294355|2016
1168231294355|7167
1099511817620|1191
1099511817622|1191
1099511817622|5442
1099511817623|8201
1168231294363|7034
962072864161|9501
962072864165|13649
962072864168|7881
1099511817642|9501
1099511817642|14968
962072864171|11663
962072864171|13649
1099511817645|9269
1099511817645|9501
1099511817645|14968
1099511817647|5007
1099511817647|6723
1030792340913|12295
962072864178|6416
962072864178|13649
1030792340915|776
1168231294390|1929
1168231294390|7364
1168231294391|1929
1168231294391|7890
1099511817658|3036
1099511817659|3036
1099511817659|13155
1099511817661|2110
1168231294399|1929
1168231294399|7364
1168231294399|9467
1099511817681|298
1099511817683|298
1099511817683|9617
1099511817684|298
1099511817684|9887
1099511817685|298
1099511817685|6405
1168231294422|570
1099511817692|1929
1099511817692|10326
824633910749|1929
824633910749|9129
893353387490|1929
893353387490|2908
1168231294438|1929
1168231294438|5103
1168231294440|2783
1099511817711|8179
1099511817712|1929
1099511817712|5119
1099511817713|7645
1099511817714|1929
1099511817714|2968
1099511817716|8179
1099511817716|11776
1099511817718|6740
1099511817720|1929
1099511817720|5406
1099511817721|2016
1099511817723|8361
1099511817723|11776
1099511817724|1929
1099511817724|5406
1099511817724|7015
1168231294461|5119
1168231294461|13009
1168231294465|5119
1168231294465|6360
1168231294465|13009
1168231294467|1929
1168231294467|5075
1168231294476|1929
1168231294476|5075
1168231294476|6971
1168231294485|3003
1168231294485|13307
1099511817753|1929
1099511817753|6383
1099511817763|5802
1099511817763|6383
1099511817764|2860
1099511817764|5802
1099511817768|8919
1099511817771|11285
1099511817776|14877
1099511817777|5436
1099511817779|6799
1099511817779|8919
1099511817780|5484
1099511817780|14877
1099511817781|11967
1099511817784|1929
1099511817784|5875
1099511817786|11240
1168231294527|8209
1168231294527|11240
1168231294532|1929
1168231294532|6950
1168231294539|285
1168231294539|1929
1168231294541|285
1168231294541|1929
1168231294541|6373
1099511817810|1929
1099511817810|5140
1099511817813|1929
1099511817813|14833
1099511817815|1929
1099511817815|6987
1099511817816|1929
1099511817816|7071
1168231294556|8660
1168231294558|11464
1168231294560|9094
1168231294563|2845
1168231294567|1929
1168231294567|7521
1168231294569|6363
1168231294569|7521
893353387630|3110
1168231294582|1929
1168231294582|3020
1168231294583|1929
1168231294583|9380
1168231294585|1929
1168231294585|3020
1168231294585|9091
1168231294590|1929
1168231294590|3020
1168231294590|5535
1168231294591|1929
1168231294591|7866
1168231294591|8729
1030792341123|2973
1030792341126|2973
1030792341126|9100
1030792341129|5525
1030792341130|14139
1099511817867|2781
1168231294604|2973
1168231294604|6440
1168231294606|5525
1168231294606|13962
1030792341136|12115
1168231294609|6375
1168231294612|1929
1168231294612|2041
1168231294614|1929
1168231294614|13196
1168231294617|9279
1099511817886|1929
1099511817886|5081
1099511817888|1421
1099511817888|5081
1168231294625|6402
1099511817894|1929
1099511817894|11771
1030792341162|796
1168231294643|10326
1168231294645|3088
1168231294645|10326
1168231294647|2859
1168231294650|7553
1168231294651|2047
1168231294651|7553
1168231294655|7553
1168231294655|7584
1030792341186|1929
1030792341186|5162
1099511817923|1929
1099511817923|5162
1099511817923|7604
1099511817924|776
1099511817924|1929
1099511817924|5162
1168231294673|6590
1168231294674|1929
1168231294674|5183
1168231294676|14332
1168231294677|798
1168231294677|1929
1168231294678|142
1168231294678|6590
1168231294683|2856
1168231294683|14332
1168231294686|1929
1168231294686|5822
1168231294687|2040
1168231294689|10863
1168231294692|1532
1168231294692|1929
1168231294696|1929
1168231294696|11238
1168231294702|1929
1168231294702|11818
1168231294706|1929
1168231294706|10678
1168231294706|11818
1168231294710|1929
1168231294710|13691
1099511817977|9786
1099511817979|6933
1099511817979|9786
1099511817982|8227
1099511817982|9786
1099511817984|295
1099511817984|1929
1099511817986|8227
1099511817986|9332
1168231294726|11281
1030792341269|1929
1030792341269|6070
1099511818019|11247
1099511818021|10234
1099511818023|2874
1099511818025|2874
1099511818025|5198
1099511818027|9317
1099511818027|11247
1099511818028|1444
1099511818037|11192
1099511818038|1953
1099511818047|3055
1168231294788|1929
1168231294788|8513
1168231294792|1929
1168231294792|13426
1030792341324|5946
1030792341328|10276
1030792341329|1154
1030792341335|804
1030792341335|1929
1099511818074|11717
1030792341342|804
1030792341342|1929
1030792341342|5074
1099511818079|2879
1099511818079|11717
1099511818084|11554
1099511818087|5131
1099511818087|11554
1030792341352|1929
1030792341352|6798
1099511818089|5131
1099511818089|7526
1099511818089|11554
1030792341356|6453
1030792341358|6408
1030792341360|575
1030792341360|6408
1099511818097|575
1099511818097|12224
1099511818103|1929
1099511818103|9305
1099511818108|5666
1099511818109|9251
1099511818113|7698
1030792341384|582
1030792341391|2818
1030792341398|8236
1168231294873|780
1168231294873|1929
1099511818144|9096
1099511818145|3085
1099511818146|1929
1099511818146|5759
1168231294888|1929
1168231294888|5652
1168231294892|5086
1168231294894|3013
1168231294894|5086
1168231294895|5086
1168231294895|7814
1168231294898|3013
1168231294898|5086
1168231294898|5841
1030792341436|1929
1030792341436|9103
1030792341440|140
1099511818178|6968
1030792341443|1929
1030792341443|7700
1030792341443|9103
1030792341444|1929
1030792341444|11687
1030792341445|2926
1030792341445|9103
1030792341445|12442
1099511818183|5097
1030792341450|2926
1030792341450|3033
1030792341450|7756
1168231294929|1929
1168231294929|6649
1168231294932|1929
1168231294932|2011
1168231294936|1929
1168231294936|9187
1168231294937|1929
1168231294937|9041
1168231294937|9187
1099511818205|1929
1099511818205|5103
1099511818206|9272
1099511818207|1929
1099511818207|3110
1099511818210|5585
1099511818213|1929
1099511818213|11771
1099511818214|5793
1168231294952|1929
1168231294952|9106
1168231294958|1929
1168231294958|12264
1168231294960|1929
1168231294960|1952
1168231294960|12264
1099511818229|1929
1099511818229|10289
1168231294968|7581
1168231294971|7581
1168231294971|13442
1168231294979|11682
1168231294980|1929
1168231294980|6426
1168231294981|1929
1168231294981|9144
1168231294982|1929
1168231294982|6426
1168231294982|14008
1168231294987|1184
1168231294987|9144
1168231294990|6045
1168231294990|9144
824633911315|14565
1168231294998|1452
1168231294998|1929
962072864797|1929
962072864797|8613
962072864802|8613
962072864802|11575
1099511818280|1929
1099511818280|11843
1099511818284|2796
1099511818288|11237
1168231295026|6368
1168231295030|6368
1168231295030|9236
1168231295031|1929
1168231295031|11426
1168231295032|14965
1168231295034|4848
1168231295034|14965
1168231295038|4848
1168231295038|9246
1168231295038|14965
1168231295039|1929
1168231295039|11698
1168231295045|6990
1099511818316|5000
1099511818319|7085
1099511818321|5113
1099511818321|7085
1099511818323|5113
1099511818323|10037
1168231295068|1929
1168231295068|12014
1099511818341|1929
1099511818341|6933
1099511818349|545
1099511818349|2115
1099511818349|4863
1099511818349|6060
1099511818349|10435
1099511818349|12236
1099511818351|782
1099511818351|2828
1099511818351|5113
1099511818351|5593
1099511818351|9347
1099511818351|12236
893353388147|545
893353388147|2828
893353388147|4863
893353388147|12236
893353388147|12855
893353388147|14370
893353388158|785
893353388158|2098
893353388158|2850
893353388158|4863
893353388158|5532
893353388158|6399
893353388158|12005
893353388159|7565
893353388159|8278
893353388159|9272
893353388159|12005
893353388159|13046
962072864896|2992
962072864896|9261
962072864896|9272
962072864896|12300
962072864896|13046
962072864899|3023
962072864899|7567
962072864899|7734
962072864899|9272
1030792341638|5169
1030792341641|1614
1030792341641|5169
1030792341648|6359
1030792341650|9672
893353388465|140
893353388465|570
893353388465|4848
893353388465|7015
893353388465|9293
962072865203|561
962072865203|1176
962072865203|7015
962072865203|9147
962072865203|9223
962072865203|11314
893353388468|140
893353388468|2870
893353388468|4848
893353388468|6509
893353388468|7015
893353388468|9041
893353388468|9293
1030792341946|244
1030792341946|2006
1030792341946|6456
1030792341946|6962
1030792341946|11119
1030792341950|244
1030792341950|2006
1030792341950|6456
1030792341950|9258
1030792341950|11119
1030792341950|11694
1030792341950|11912
1030792341951|244
1030792341951|6456
1030792341951|9223
1030792341951|11119
1030792341951|14453
1030792341951|15054
1030792341955|1197
1030792341955|2006
1030792341955|6456
1030792341955|6664
1030792341955|9258
1030792341955|10821
1030792341955|11119
1030792341955|14337
1030792341959|244
1030792341959|5088
1030792341959|10219
1030792341960|244
1030792341960|1682
1030792341960|6954
1030792341960|9099
1030792341960|11628
1030792341964|244
1030792341964|778
1030792341964|1682
1030792341964|2844
1030792341964|11628
1030792341964|11755
1099511818716|1198
1099511818716|2985
1099511818716|3017
1099511818716|3051
1099511818716|5866
1099511818716|12563
1099511818720|321
1099511818720|2045
1099511818724|2045
1099511818724|11731
1099511818728|321
1099511818728|9035
893353388525|7923
824633911791|5196
824633911791|9455
962072865472|798
962072865472|1676
962072865472|1863
962072865472|1988
962072865472|2060
962072865472|3073
962072865472|4849
962072865472|5078
962072865473|796
962072865473|1203
962072865473|7805
962072865473|12101
1099511818947|798
1099511818947|1676
1099511818947|1988
1099511818947|2886
1099511818947|2983
1099511818947|3073
1099511818947|5078
1099511818947|7034
1099511818947|11557
1099511818949|798
1099511818949|811
1099511818949|1988
1099511818949|5097
1099511818949|6410
1099511818949|6944
1099511818949|7034
1099511818949|9042
1099511818949|11557
962072865478|1203
962072865478|3060
962072865478|7525
962072865478|7805
1168231295687|206
1168231295687|545
1168231295687|778
1168231295687|798
1168231295687|1187
1168231295687|1988
1168231295687|5527
1168231295687|7543
1168231295687|11677
1168231295698|206
1168231295698|288
1168231295698|1667
1168231295698|2063
1168231295698|5158
1168231295698|6704
1168231295698|7017
1168231295698|9331
1168231295698|9486
1168231295699|288
1168231295699|1667
1168231295699|2929
1168231295699|2954
1168231295699|5097
1168231295699|6577
1168231295699|12174
1168231295701|140
1168231295701|206
1168231295701|1667
1168231295701|5158
1168231295701|6704
1168231295701|7302
1168231295701|9065
1168231295701|9331
1168231295701|11456
1168231295701|11601
1168231295703|570
1168231295703|2024
1168231295703|2901
1168231295703|5071
1168231295703|5107
1168231295703|6704
1168231295703|7017
1168231295704|2024
1168231295704|2813
1168231295704|2901
1168231295704|3000
1168231295704|5071
1168231295704|5514
1168231295704|7017
1168231295704|8057
1168231295708|288
1168231295708|1616
1168231295708|2063
1168231295708|5076
1168231295708|5158
1168231295708|6704
1168231295708|7017
1168231295708|7033
1168231295708|7523
1168231295708|8789
1168231295708|9486
1168231295714|2055
1168231295714|2816
1168231295714|2860
1168231295714|11248
1168231295714|11367
1168231295717|2055
1168231295717|2816
1168231295717|2860
1168231295717|2916
1168231295717|9937
1168231295717|10201
1168231295717|11248
1168231295719|2816
1168231295719|6378
1168231295719|7507
1168231295719|9937
1168231295719|10060
1168231295719|11248
1168231295719|11650
1168231295723|2055
1168231295723|2097
1168231295723|2989
1168231295723|5118
1168231295723|11367
1168231295728|2055
1168231295728|2097
1168231295728|2803
1168231295728|2989
1168231295728|5118
1168231295728|9185
1168231295728|10214
1168231295728|11367
1168231295729|809
1168231295729|2100
1168231295729|2123
1168231295729|2816
1168231295729|6378
1168231295729|9937
1168231295729|11248
1168231295729|11695
1030792342259|206
1030792342259|2001
1030792342259|3001
1030792342259|6964
1030792342259|9201
1099511818997|1202
1099511818997|2806
1099511818997|3001
1030792342262|1548
1030792342262|5567
1030792342262|12293
1168231295736|3001
1168231295736|5063
1168231295736|7547
1168231295736|9201
1168231295736|11629
1168231295743|2001
1168231295743|2912
1168231295743|2949
1168231295743|9201
1168231295743|9245
1168231295748|1421
1168231295748|2055
1168231295748|8726
1168231295748|11122
1099511819015|1206
1099511819015|5677
1099511819015|8663
1168231295753|1421
1168231295753|2979
1168231295753|9068
1168231295753|11122
1030792342284|2011
1030792342284|10634
1030792342284|14925
1168231295757|1989
1168231295757|7743
1168231295757|11122
1168231295758|1989
1168231295758|5103
1168231295758|7743
1168231295758|10036
1168231295762|598
1168231295762|1989
1168231295762|13305
1168231295763|1421
1168231295763|9907
1168231295763|11122
1168231295763|11571
1099511819031|206
1099511819031|286
1099511819031|594
1099511819031|776
1099511819031|7762
1099511819031|11537
1030792342299|206
1030792342299|585
1030792342299|594
1030792342299|776
1030792342299|1028
1030792342299|2055
1030792342299|5094
1030792342299|11541
1168231295772|585
1168231295772|776
1168231295772|1545
1168231295772|2052
1168231295772|2055
1168231295772|5010
1168231295772|9202
1168231295772|11541
1168231295775|206
1168231295775|2055
1168231295775|5037
1168231295775|5148
1168231295775|9189
1099511819041|594
1099511819041|1182
1099511819041|2964
1099511819041|6976
1099511819041|7762
1099511819046|295
1099511819046|1667
1099511819046|1863
1099511819046|2061
1099511819046|2949
1099511819046|3006
1099511819046|11627
1099511819051|206
1099511819051|2054
1099511819051|2113
1099511819051|5080
1099511819051|5106
1099511819051|11861
1099511819061|206
1099511819061|1667
1099511819061|1863
1099511819061|7524
1099511819061|9039
1099511819061|10279
1099511819061|12059
824633912119|1403
824633912119|5415
824633912119|8651
824633912119|9062
824633912119|11334
824633912119|12994
824633912119|14760
824633912120|3008
824633912120|5415
824633912120|5418
824633912120|6376
824633912120|9486
824633912120|10442
824633912120|11466
824633912123|594
824633912123|1187
824633912123|3108
824633912123|5415
824633912123|6426
824633912123|8651
824633912123|11334
824633912123|14760
1030792342333|1172
1030792342333|8651
1030792342333|9274
1030792342333|9412
1030792342333|11731
1030792342333|12994
1030792342335|1403
1030792342335|2097
1030792342335|8651
1030792342335|9065
1030792342335|9106
1030792342335|9274
1030792342335|14760
824633912130|206
824633912130|2813
824633912130|3008
824633912130|5063
824633912130|5415
824633912130|5456
824633912130|6269
824633912130|6354
824633912130|8651
824633912130|11743
824633912132|1403
824633912132|5067
824633912132|5532
824633912132|9062
824633912132|11334
824633912132|11425
824633912132|11564
1030792342341|1403
1030792342341|2097
1030792342341|2789
1030792342341|5386
1030792342341|6396
1030792342341|8651
1030792342341|11704
1168231295823|810
1168231295824|4849
1168231295826|206
1168231295826|9202
1168231295830|472
1168231295830|9202
893353388891|206
893353388891|2105
893353388891|5089
893353388891|9056
893353388891|11985
893353388892|206
893353388892|1986
893353388892|2092
893353388892|2105
893353388892|6389
1099511819105|61
1099511819105|206
1099511819105|1986
1099511819105|2105
1099511819105|6971
1099511819105|12157
1168231295852|206
1168231295852|1987
1168231295852|1989
1168231295852|7290
1168231295853|206
1168231295853|9061
1168231295853|11718
1168231295856|7290
1168231295856|9853
1168231295856|11654
1168231295859|11654
1168231295859|12047
1168231295859|13356
1168231295861|206
1168231295861|11532
1168231295861|11983
1168231295863|1987
1168231295863|1989
1168231295863|6797
1168231295863|13999
1168231295864|7290
1168231295864|9093
1168231295864|9107
1168231295864|11654
1168231295865|206
1168231295865|2879
1168231295865|3108
1168231295865|7290
618475481986|206
618475481986|2055
618475481986|3010
618475481986|5876
618475481986|6954
687194958724|2065
687194958724|3044
687194958724|6954
687194958724|6963
687194958726|598
687194958726|1028
687194958726|5107
687194958726|9598
1168231295884|9093
1168231295884|11395
1030792342415|286
1099511819153|9209
1099511819153|11395
1168231295894|286
1168231295894|11343
1030792342432|2042
1030792342432|2423
1030792342432|6383
1030792342432|6969
1030792342432|7610
1030792342432|8866
1030792342432|12088
1168231295906|206
1168231295906|5158
1168231295906|7610
1168231295906|9429
1168231295906|13550
1030792342436|1991
1030792342436|6147
1030792342436|6969
1030792342436|7610
1030792342436|8152
1030792342436|8184
1168231295911|206
1168231295911|8181
1168231295911|9182
1168231295911|9340
1168231295911|9429
1168231295911|13550
687194958761|2077
687194958761|2423
687194958761|6383
687194958761|6401
687194958761|6969
687194958761|7561
1099511819179|147
1099511819179|1174
1099511819179|2098
1099511819179|2787
1099511819179|6439
1099511819179|8209
687194958766|147
687194958766|1532
687194958766|6406
687194958766|8209
687194958766|9049
1099511819184|2044
1099511819184|2098
1099511819184|6439
1099511819184|9317
1099511819184|10188
1168231295924|6418
1168231295924|8209
1168231295924|9049
1168231295924|12095
1168231295924|13590
687194958774|147
687194958774|2098
687194958774|2423
687194958774|5328
687194958774|6789
687194958774|7335
687194958774|8209
687194958774|10809
962072865723|1524
962072865723|6389
962072865723|6585
962072865723|9039
962072865723|12165
962072865723|13889
962072865724|298
962072865724|1986
962072865724|6585
962072865724|9039
962072865724|9249
962072865724|12165
962072865724|13889
1099511819197|1524
1099511819197|2089
1099511819197|4847
1099511819197|6585
1099511819197|7893
1099511819197|13889
962072865726|288
962072865726|1524
962072865726|3025
962072865726|6585
962072865726|11702
962072865726|13889
755914435519|2070
755914435519|6585
755914435519|7564
755914435519|9122
755914435519|10439
755914435519|12523
755914435519|13889
1099511819201|2089
1099511819201|5190
1099511819201|11720
1099511819201|12173
962072865731|288
962072865731|565
962072865731|3025
962072865731|5075
962072865731|11702
962072865731|12510
962072865731|13889
962072865732|1671
962072865732|6585
962072865732|9039
962072865732|9236
962072865732|9847
962072865732|12165
962072865732|13889
1099511819206|1524
1099511819206|2070
1099511819206|6585
1099511819206|8433
1099511819206|12260
1099511819206|13822
1168231296108|194
1168231296108|8916
1168231296110|2827
1099511819379|5120
1099511819382|5120
1099511819382|11550
1099511819383|5103
1099511819383|5120
1099511819383|11550
1099511819385|5201
1099511819385|6373
1099511819385|11550
1099511819389|5120
1099511819389|10422
1099511819393|194
1099511819393|1953
1099511819394|12260
962072865936|194
962072865936|10331
962072865937|12443
1168231296153|194
1168231296153|3099
893353389219|2078
1099511819428|9154
1099511819429|6704
1099511819429|9154
1099511819432|6704
1099511819432|9026
1099511819432|9154
1099511819433|194
1099511819433|5947
1099511819435|796
1099511819435|6704
1099511819435|9154
1168231296176|194
1168231296176|8492
1099511819442|13341
1099511819443|2115
1099511819443|13341
1168231296180|194
1168231296180|7071
1099511819451|7510
1099511819452|6374
1099511819454|9279
1099511819458|194
1099511819458|3066
1099511819459|12405
1168231296196|5061
1168231296196|7510
1099511819464|458
1099511819465|458
1099511819465|10037
1099511819466|9079
1099511819466|10037
1099511819468|9329
1099511819468|10037
1099511819469|458
1099511819469|12157
1168231296207|9079
1168231296207|9353
1168231296207|10037
1168231296208|5188
1168231296208|10037
893353389267|194
893353389267|7277
1099511819477|194
1099511819477|974
1099511819477|7277
1099511819479|2101
1099511819479|8472
1099511819483|194
1099511819483|2964
1099511819483|7277
1099511819483|9169
1168231296225|194
1168231296225|9267
1168231296228|10063
1168231296232|194
1168231296232|3111
1168231296232|9267
1168231296233|2888
1099511819502|418
1099511819502|2777
1099511819502|3030
1099511819502|5094
1099511819502|5392
1099511819503|0
1099511819503|1025
1099511819503|1668
1099511819503|2034
1099511819503|2777
1099511819503|3030
1099511819503|7004
1099511819503|15456
1099511819508|2034
1099511819508|2056
1099511819508|2888
1099511819508|3030
1099511819508|5101
1099511819508|6674
1099511819511|0
1099511819511|1024
1099511819511|1668
1099511819511|3030
1099511819511|6223
1099511819511|11408
1099511819511|12946
1099511819513|0
1099511819513|1668
1099511819513|2034
1099511819513|2777
1099511819513|2786
1099511819513|6708
1099511819513|8660
1099511819513|9343
1099511819513|15456
1099511819519|0
1099511819519|2965
1099511819519|2971
962072866050|0
962072866050|9263
1099511819525|0
1099511819525|2965
1099511819525|2971
1099511819525|2973
1099511819525|6544
962072866056|0
962072866056|2971
962072866056|7606
1030792342797|578
1030792342797|2072
1030792342797|2121
1030792342797|2966
1099511819545|578
1099511819545|2121
1099511819545|9097
1099511819545|11425
1099511819547|578
1099511819547|2121
1099511819547|2917
1099511819547|9097
1099511819547|11425
1099511819547|12167
1168231296286|1182
1168231296286|2915
1168231296286|11638
1168231296291|5849
1168231296291|9238
1168231296291|10333
1168231296293|2123
1168231296293|2904
1168231296293|5849
1168231296293|9238
1168231296299|5375
1168231296299|11638
1168231296299|14005
824633912621|7025
824633912621|9054
824633912621|9238
1030792342836|0
1030792342836|6938
1030792342839|5066
1168231296312|14781
1030792342852|0
1030792342852|9752
1030792342853|3055
1030792342855|3055
1030792342855|5105
1030792342861|0
1030792342861|11529
1030792342867|0
1030792342867|11699
1168231296341|11699
1168231296341|15246
1099511819610|7000
1099511819614|0
1099511819614|11699
1099511819614|12298
1030792342880|0
1030792342880|9860
1030792342880|11699
1030792342886|0
1030792342886|1179
1030792342886|1668
1030792342886|2022
1030792342886|6033
1030792342886|8521
1168231296361|1668
1168231296361|2022
1168231296361|2951
1168231296361|3109
1168231296361|5112
1168231296361|6385
1168231296361|6704
1168231296363|1668
1168231296363|2022
1168231296363|2811
1168231296363|3109
1168231296363|5112
1168231296363|5159
1168231296363|6385
1168231296363|7264
1168231296363|11333
1030792342892|1668
1030792342892|5118
1030792342892|5878
1030792342892|8521
1030792342892|11583
824633912692|0
824633912692|1180
824633912692|2038
824633912692|3031
824633912692|5858
1030792342901|0
1030792342901|2876
1030792342901|3031
1030792342901|5858
1030792342901|7609
1030792342901|9474
962072866168|0
962072866168|470
962072866168|2056
962072866168|2859
962072866168|2870
962072866168|9197
962072866168|11715
1099511819643|0
1099511819643|2012
1099511819643|2859
1099511819643|7509
1099511819643|9195
1099511819643|9197
1099511819643|9282
1168231296386|470
1168231296386|2056
1168231296386|2116
1168231296386|2797
1168231296386|2859
1168231296386|3032
1168231296386|6894
1168231296394|775
1168231296394|1668
1168231296394|2107
1168231296394|2121
1168231296394|9100
1168231296394|9180
1168231296394|11970
1168231296394|12465
1168231296398|775
1168231296398|1546
1168231296398|1668
1168231296398|2836
1168231296398|2946
1168231296398|7564
1168231296398|10028
1168231296399|282
1168231296399|775
1168231296399|2075
1168231296399|2121
1168231296399|6834
1168231296399|9182
1168231296399|11970
1168231296400|775
1168231296400|1022
1168231296400|3100
1168231296400|6972
1168231296400|9182
1168231296400|11677
1168231296400|11970
1168231296401|1546
1168231296401|2808
1168231296401|5544
1168231296401|7570
1168231296401|7826
1168231296403|2848
1168231296403|5961
1168231296403|7570
1168231296403|9893
1168231296414|0
1168231296414|2801
1168231296414|5167
1168231296414|11748
1168231296415|0
1168231296415|6463
1168231296415|11353
1168231296415|11748
1168231296416|470
1168231296416|2028
1168231296416|2801
1168231296416|6402
1168231296418|2028
1168231296418|9195
1168231296418|9208
1168231296419|565
1168231296419|5167
1168231296419|12245
893353389597|285
893353389597|11194
893353389601|285
893353389601|2886
893353389601|11194
962072866342|285
962072866342|2082
962072866342|11194
893353389610|285
893353389610|2886
893353389610|4931
893353389610|6060
1168231296556|285
1168231296556|10539
1099511819825|285
1099511819825|6573
1099511819827|5082
1168231296564|7563
1099511819831|285
1099511819831|6573
1099511819831|10660
1168231296568|11698
1099511819834|10181
1168231296571|2914
1168231296571|7563
1099511819842|285
1099511819842|2794
1099511819842|7548
1099511819842|10660
1099511819844|10100
1099511819845|2964
1099511819846|5014
1099511819851|2964
1099511819851|8379
1099511819852|6835
1099511819856|14442
1030792343122|285
1030792343122|10992
1099511819862|2964
1099511819862|8209
1168231296601|285
1168231296601|9076
1168231296602|9076
1168231296602|12263
1168231296609|6303
1168231296609|9076
1168231296610|285
1168231296610|7625
1168231296610|9076
1168231296611|285
1168231296611|9453
1168231296613|285
1168231296613|9080
1168231296613|9453
1168231296615|285
1168231296615|5137
1168231296615|8420
1168231296615|9453
962072866413|1768
962072866413|2785
962072866413|6038
962072866413|11661
962072866420|141
962072866420|1768
962072866420|2796
962072866420|11661
1168231296631|279
1168231296631|1771
1168231296631|2118
1168231296631|2794
1168231296631|5120
1168231296631|5762
1168231296631|9711
1168231296631|11295
1099511819904|279
1099511819904|282
1099511819904|578
1099511819904|1771
1099511819904|11295
1099511819904|11635
893353389698|5507
893353389698|9088
962072866436|5557
962072866436|9088
962072866438|5145
893353389703|3106
893353389703|5507
893353389703|9088
1099511819917|138
1099511819917|6894
1099511819917|7319
1099511819917|9455
1099511819917|11921
893353389710|1617
893353389710|5091
893353389710|9455
1168231296657|1617
1168231296657|5094
1168231296657|12794
1168231296665|1989
1168231296665|2972
1168231296665|4863
1168231296665|6668
1168231296665|9293
1168231296668|2886
1168231296668|4863
1168231296668|7555
1168231296668|9034
1168231296668|12107
1168231296669|1171
1168231296669|2886
1168231296669|6212
1168231296669|7555
1168231296669|9034
1168231296669|13512
1168231296670|4863
1168231296670|6668
1168231296670|9059
1168231296670|9198
1168231296670|11593
893353389728|1989
893353389728|5438
893353389728|5762
893353389728|7023
893353389728|11327
1030792343203|6902
1030792343206|2793
1030792343206|6902
1030792343210|2782
1030792343210|2793
1168231296684|7672
1168231296691|287
1168231296691|1992
1168231296691|2818
1168231296691|2931
1168231296691|4863
1168231296691|13917
1030792343220|1171
1030792343220|2818
1030792343220|3000
1030792343220|4863
1030792343220|6413
1030792343220|9065
1030792343220|10532
1099511819962|1767
1099511819962|2801
1099511819962|2809
1099511819962|2857
1099511819962|5057
1099511819962|11703
1099511819963|780
1099511819963|1767
1099511819963|2801
1099511819963|2809
1099511819963|5057
1099511819963|11376
1099511819963|11564
1099511819963|11703
1168231296706|1200
1168231296706|2118
1168231296706|4863
1168231296706|6893
1168231296706|7401
1168231296710|800
1168231296710|1644
1168231296710|2999
1030792343240|1644
1030792343240|4863
1030792343240|9255
1030792343240|10081
1030792343240|15691
1168231296726|8
1168231296729|5822
1168231296731|5156
1168231296732|6400
1030792343266|2828
1030792343266|6394
1099511820005|206
1099511820005|1167
1099511820005|9312
1099511820005|11324
1168231296796|2012
1168231296797|2095
1030792343326|1518
1030792343326|13014
1168231296799|7807
1168231296800|2012
1168231296800|6950
1168231296803|2012
1168231296803|6950
1168231296803|6971
1168231296805|9269
1168231296806|2012
1168231296806|2939
1168231296806|3098
1168231296806|6950
1168231296806|6971
1168231296816|1518
1168231296816|2820
1168231296818|296
1168231296818|1518
1168231296821|1518
1168231296821|9224
1168231296829|6810
