:START_ID(Comment)|:END_ID(Person)
481036475928|1204
1168231243289|17592186045707
1099511766554|2199023256999
824633859611|15393162790417
824633859612|6597069768004
824633859613|910
824633859614|10995116278449
824633859615|6597069768004
893353336352|21990232557010
1168231243297|17592186045707
1168231243298|37383395345948
1030792289828|1204
962072813093|30786325577906
893353336358|1355
893353336359|4398046512328
893353336360|10995116278449
1168231243305|37383395344633
1030792289834|6597069767816
1030792289835|6597069766793
1168231243308|35184372089117
1168231243309|37383395345948
1168231243310|13194139534507
1099511766576|17592186045848
1030792289841|13194139534777
1030792289842|17592186046075
1030792289843|21990232556511
1099511766580|17592186045848
1030792289845|6597069767216
1030792289846|28587302323340
1030792289847|17592186044648
1168231243320|24189255811210
1168231243321|35184372089117
1168231243323|35184372089257
962072813116|19791209300814
962072813117|8796093022491
1099511766590|17592186045848
1168231243327|37383395345948
1168231243328|15393162790417
962072813121|13194139534212
1030792289858|15393162789735
1168231243331|19791209300814
1099511766596|19791209300814
1099511766597|10995116279339
1099511766598|17592186045913
962072813127|10995116279035
1030792289864|10995116278803
1168231243337|32985348834072
962072813130|17592186045338
1030792289868|21990232556052
1030792289869|15393162789735
1099511766606|17592186045707
1030792289871|13194139534212
1168231243344|32985348833999
1168231243345|17592186045670
1030792289874|6597069767816
1099511766612|4398046511851
1099511766613|19791209300513
1099511766614|19791209300752
1099511766615|2199023255638
1099511766616|21990232556052
1099511766617|17592186044648
1099511766618|910
1168231243356|10995116278031
1168231243357|24189255812556
1168231243358|24189255811210
1168231243359|910
1168231243360|13194139534533
1168231243361|10995116278803
1168231243362|26388279068209
1168231243363|17592186046075
1168231243364|26388279067019
1168231243365|30786325578859
1168231243366|10995116278031
1168231243367|35184372089257
1168231243368|6597069767216
1168231243369|21990232557010
1030792289900|2199023256198
1030792289901|15393162790417
1030792289902|26388279067104
1030792289903|30786325577988
1030792289904|6597069767767
1030792289905|13194139534777
1030792289906|8796093022491
1030792289907|24189255812380
1030792289908|10995116278449
1030792289909|2199023256999
1030792289910|19791209301047
1099511766648|17592186045913
1099511766649|10995116278449
1099511766650|19791209301047
1168231243387|35184372089257
1099511766652|17592186045338
1099511766653|10995116278352
1168231243390|933
1099511766655|10995116277916
1099511766656|26388279067019
1099511766657|21990232557010
1168231243394|35184372089117
1099511766659|24189255812556
1168231243396|24189255812685
1168231243397|1355
1168231243398|28587302322838
1168231243399|13194139534533
1099511766664|910
1099511766665|24189255812380
1099511766666|13194139534588
962072813197|10995116278352
962072813198|2199023255851
962072813199|4398046511851
893353336465|26388279067104
1030792289938|10995116277916
1030792289939|6597069767816
893353336468|21990232556052
893353336469|8796093022491
1168231243414|37383395345948
1030792289943|10995116277916
893353336472|8796093022491
1030792289945|13194139534507
1099511766682|32985348834871
1168231243419|32985348833359
1030792289948|24189255811765
1030792289949|26388279067003
1030792289950|17592186044648
1099511766688|17592186044648
1099511766689|21990232556511
1099511766690|10995116277916
1099511766691|24189255811765
1099511766692|10995116278352
1099511766693|15393162790417
1099511766694|2199023255851
1099511766695|26388279067003
1099511766696|19791209300182
1099511766698|28587302323565
1099511766699|17592186046075
1099511766700|10995116279339
1099511766701|19791209300513
1099511766702|26388279067029
1099511766703|10995116278031
1099511766705|4398046512328
1168231243442|35184372089257
1099511766707|30786325577988
1168231243444|35184372089117
1099511766709|32985348834548
1168231243446|32985348834072
1168231243447|4398046511851
1099511766712|21990232556511
1168231243449|32985348834871
1168231243450|28587302323340
1168231243451|21990232556511
1099511766716|17592186044648
1099511766717|30786325578432
1168231243454|2199023255851
1168231243455|28587302323565
1168231243456|15393162790417
1168231243457|15393162789735
1168231243459|28587302323565
1168231243460|13194139534212
1030792289990|10995116279339
1030792289991|13194139534212
1030792289992|21990232557153
1168231243465|37383395345948
1168231243466|13194139534533
1168231243467|32985348833999
1030792289996|10995116278449
1030792289997|10995116279084
1099511766734|26388279067019
1030792289999|28587302323340
1030792290000|10995116278803
1030792290001|1204
1030792290002|10995116279339
1168231243475|17592186045848
1030792290004|2199023256999
962072813270|19791209301531
962072813271|19791209301047
962072813272|6597069766793
962072813273|17592186046075
962072813274|6597069768004
1168231243484|37383395344633
1030792290013|910
1168231243486|24189255811765
1030792290015|21990232557020
1168231243488|910
1168231243489|24189255812380
1168231243491|6597069767816
1168231243492|13194139534588
1168231243493|30786325577988
1168231243494|8796093022491
1168231243495|17592186045707
1168231243496|30786325578859
1168231243497|2199023255638
1168231243498|21990232556511
1168231243499|32985348834548
1168231243500|17592186044648
1168231243501|35184372089117
893353336559|6597069766793
893353336560|6597069768004
893353336561|17592186046075
893353336562|10995116278031
893353336563|10995116278449
1168231243509|13194139534588
1168231243510|24189255811765
1168231243511|10995116278352
1168231243512|6597069766839
1168231243513|24189255811765
1168231243514|24189255811210
1168231243515|24189255811210
1168231243516|24189255811765
1168231243517|21990232557153
1168231243518|30786325578432
1168231243519|26388279067003
1168231243520|21990232556052
1168231243521|28587302323340
1168231243523|37383395344633
1168231243524|19791209300182
1168231243525|4398046511851
1168231243527|24189255811684
1168231243528|19791209301531
1168231243529|6597069766793
1168231243530|6597069767216
1099511766796|19791209300513
1099511766797|15393162790417
1099511766798|13194139534588
1099511766799|19791209300752
1030792290064|21990232557020
1030792290065|6597069766839
1099511766802|24189255812685
1030792290067|4398046512328
962072813333|21990232557153
962072813334|10995116278449
1099511766807|17592186045848
1030792290072|24189255812685
1099511766809|17592186045848
1168231243546|13194139534533
962072813339|19791209300814
1030792290076|21990232557020
1168231243549|15393162789735
1030792290078|26388279067660
1168231243551|6597069767216
1168231243552|6597069766793
1168231243553|6597069767216
1030792290082|910
1030792290084|10995116277916
1030792290085|15393162789735
1168231243558|933
687194906407|17592186045338
1168231243560|24189255811684
1168231243561|32985348833359
1168231243562|37383395345948
1168231243563|24189255811684
1168231243564|24189255812685
1168231243565|19791209300541
1099511766831|17592186046075
1099511766832|2199023255851
1168231243569|35184372089117
1099511766834|32985348834548
1099511766835|30786325577906
1168231243572|17592186045670
1099511766837|6597069767362
1099511766838|21990232557153
1099511766839|21990232556511
1099511766840|10995116278352
1099511766841|30786325578432
1168231243578|17592186045670
1099511766843|2199023256198
1099511766844|15393162789735
1168231243582|1355
1168231243583|13194139534507
1168231243584|32985348833999
1168231243585|37383395344633
1168231243586|26388279068209
1168231243587|21990232556511
1168231243588|28587302323340
1030792290118|1355
1099511766855|32985348834756
1030792290120|26388279067660
1099511766857|19791209300227
1099511766858|26388279067019
962072813388|13194139534212
687194906445|6597069767767
824633859918|26388279067104
1030792290127|32985348834548
1030792290128|26388279068209
1168231243601|28587302322838
1168231243602|37383395345948
962072813395|13194139534212
1030792290132|1204
1030792290133|28587302323340
1099511766870|17592186045913
755914383192|6597069766793
687194906457|10995116278031
1099511766874|19791209300227
687194906459|1355
893353336668|19791209301047
1030792290141|1204
755914383198|21990232556052
755914383199|2199023256999
1168231243616|933
1168231243617|26388279068209
1030792290146|26388279067029
1099511766883|17592186045913
1168231243620|32985348834072
1030792290149|24189255812380
755914383206|6597069766793
1030792290151|24189255812380
1168231243626|910
1168231243627|13194139534173
1168231243628|1204
1168231243629|37383395344721
1168231243630|13194139534926
1168231243631|19791209300182
1168231243632|19791209300925
1168231243633|37383395345049
1168231243634|8796093023194
1168231243635|15393162790123
1168231243636|17592186045817
1168231243637|21990232557010
1168231243638|21990232557028
1168231243639|35184372089878
1168231243641|32985348834502
1168231243642|19791209300182
1168231243643|10995116278449
1168231243644|2199023257005
1168231243645|15393162789277
1168231243646|17592186045782
1168231243647|28587302323330
1168231243648|17592186045817
1168231243649|21990232557010
1168231243650|17592186045041
1168231243652|28587302323099
1168231243653|13194139534169
1168231243654|19791209300782
1168231243655|21990232556187
1168231243656|28587302323163
1168231243657|28587302323330
1168231243658|24189255812741
1168231243659|19791209300182
1168231243660|13194139534454
1168231243661|17592186045817
1168231243663|13194139534454
1168231243664|15393162790123
1168231243665|19791209300182
1168231243667|37383395344721
1168231243669|6597069767182
1168231243670|6597069767182
1168231243671|32985348833719
1168231243672|17592186045707
1168231243673|6597069767182
1168231243674|17592186045707
1168231243675|17592186045707
1168231243676|6597069767182
1030792290214|10995116279024
1168231243687|37383395345948
687194906536|2199023257197
1030792290217|10995116279024
755914383274|4398046512669
1099511766955|30786325578931
1030792290220|10995116279024
1099511766957|30786325578931
687194906542|17592186045408
1168231243695|32985348833719
1030792290224|10995116279024
1099511766961|30786325578931
1030792290226|10995116279024
1168231243699|37383395345948
962072813492|28587302322838
1030792290229|10995116279024
1168231243703|37383395345948
687194906552|2199023257197
824633860025|8796093023209
687194906554|17592186045408
824633860027|8796093023209
1168231243708|32985348833719
1168231243709|37383395345948
755914383294|4398046512669
824633860031|8796093023209
687194906560|17592186045408
824633860033|8796093022402
687194906562|17592186045408
824633860035|2199023257197
1168231243716|32985348833719
1168231243717|32985348833719
1168231243718|37383395345948
1168231243720|32985348833719
1030792290249|10995116279024
1168231243722|37383395345948
962072813515|28587302322838
824633860044|8796093023209
1168231243725|2199023257197
1168231243726|17592186045408
1168231243727|37383395345948
1168231243728|32985348833719
1168231243729|8796093023209
1168231243730|17592186045408
1168231243731|4398046512669
1168231243732|10995116279024
1168231243733|10995116279024
755914383318|8796093022402
1168231243735|2199023257197
755914383321|2199023257197
755914383322|8796093022402
962072813531|28587302322838
755914383324|17592186045408
1030792290269|10995116279024
755914383326|8796093022402
1030792290271|10995116279024
1030792290272|2199023257197
1168231243745|32985348833719
1030792290274|10995116279024
1168231243747|37383395345948
755914383332|8796093022402
1168231243749|37383395345948
962072813542|28587302322838
962072813543|8796093022402
962072813544|28587302322838
687194906602|17592186045408
687194906603|2199023257197
687194906604|2199023257197
824633860077|8796093023209
687194906606|17592186045408
1099511767023|30786325578931
824633860080|8796093023209
755914383345|4398046512669
687194906610|2199023257197
962072813555|28587302322838
1030792290292|10995116279024
755914383349|4398046512669
1030792290294|10995116279024
824633860087|8796093023209
755914383352|4398046512669
824633860089|8796093023209
1168231243771|21990232557062
755914383356|10995116279272
755914383357|10995116278083
755914383358|10995116279272
1030792290303|26388279067663
1099511767040|32985348833576
1030792290305|17592186045211
1168231243778|37383395345078
824633860099|21990232555820
755914383364|10995116278230
1099511767045|21990232555934
1168231243783|30786325578612
1099511767048|32985348833576
481036476425|10995116279272
962072813578|21990232556083
481036476427|10995116279272
1099511767052|21990232555934
962072813581|21990232556083
1099511767054|32985348833576
1099511767055|35184372090415
1168231243792|30786325578612
1168231243794|21990232557062
1099511767059|35184372090415
755914383380|13194139534942
1168231243797|21990232556019
1030792290326|28587302322848
755914383383|6597069767362
1099511767064|24189255812617
1030792290329|15393162790123
1099511767066|19791209300828
1168231243803|28587302322180
549755953181|10995116279197
1099511767070|1204
755914383391|6597069767362
1099511767072|21990232555934
1099511767073|21990232555934
1099511767074|24189255812617
1168231243811|30786325578612
1099511767076|32985348833576
1099511767077|13194139534942
618475429926|6597069767351
1099511767080|19791209300828
618475429929|10995116278083
1168231243818|37383395345078
1099511767083|21990232555934
618475429932|17592186045071
1168231243821|21990232557062
1168231243822|21990232557062
618475429935|10995116278083
1099511767088|21990232556290
618475429937|10995116278083
1099511767091|35184372090415
1099511767092|21990232556019
1168231243829|21990232557062
755914383414|13194139534942
1099511767095|10995116278230
1099511767096|19791209300828
687194906681|21990232556019
1099511767098|35184372090415
618475429947|6597069767351
1099511767100|13194139534942
481036476478|10995116279272
549755953215|2199023256479
1030792290368|26388279067663
1099511767105|21990232555934
1030792290370|26388279067663
1099511767107|21990232555934
1099511767108|32985348833576
1099511767109|21990232555934
1099511767110|32985348833576
1030792290375|21990232556019
1168231243849|28587302322180
824633860170|21990232555820
1168231243851|21990232557062
1168231243852|17592186045071
1168231243853|26388279067293
1168231243854|10995116278230
962072813647|26388279067293
1168231243856|13194139534942
1168231243857|17592186045211
1168231243858|13194139534942
962072813652|21990232556083
824633860181|21990232555820
1030792290390|26388279067663
824633860183|21990232555820
1168231243864|37383395345078
824633860185|21990232555820
1168231243866|28587302322180
1099511767131|21990232555934
1030792290396|28587302322848
1030792290397|10995116279272
962072813663|21990232556083
1168231243872|37383395345078
1099511767137|19791209300828
755914383458|6597069767362
687194906723|21990232556019
1099511767140|24189255812617
687194906725|17592186045071
1168231243878|37383395345078
962072813671|26388279067293
962072813672|26388279067293
1030792290410|28587302322180
1030792290411|6597069768167
1030792290412|28587302322180
1030792290413|28587302322180
1030792290414|17592186045577
1030792290415|17592186045577
1030792290416|6597069768167
1030792290417|28587302322180
1030792290418|28587302322180
1030792290419|28587302322180
1030792290420|28587302322180
1030792290421|17592186045577
1030792290422|6597069768167
962072813688|28587302322180
962072813689|28587302322180
893353336954|17592186045577
962072813691|28587302322180
962072813692|17592186045577
893353336957|6597069768167
962072813694|6597069768167
962072813695|28587302322180
1168231243905|37383395345239
962072813698|24189255812167
1168231243907|37383395344878
1168231243908|37383395345264
1168231243909|24189255812099
1168231243910|37383395344878
1168231243911|37383395344878
1168231243912|37383395344721
1168231243913|2199023257149
1168231243914|30786325579172
1168231243915|2199023257149
1168231243916|37383395344878
1168231243917|21990232556130
1168231243918|35184372089895
1168231243919|15393162790224
962072813713|10995116279045
1030792290450|30786325579172
1099511767187|21990232555855
962072813716|1065
962072813717|1204
1168231243926|2199023257149
1030792290455|30786325579172
1030792290456|32985348833719
962072813721|24189255811723
962072813722|24189255811723
962072813723|24189255811723
1168231243932|37383395344721
962072813725|15393162790224
962072813726|21990232556130
962072813727|26388279067240
1030792290465|28587302323795
962072813730|24189255812167
1168231243939|2199023255573
1168231243940|2199023255573
1168231243941|37383395344878
1099511767206|21990232555855
962072813735|1448
1030792290472|30786325579172
1030792290473|28587302323795
755914383530|4398046511568
1099511767211|21990232555855
1168231243948|37383395344878
824633860269|21990232556235
1168231243950|37383395345239
755914383535|1204
824633860273|6597069767706
1099511767218|28587302323163
1099511767219|24189255812099
1030792290484|28587302323795
1168231243957|37383395344878
1099511767222|21990232556130
1099511767223|4398046511568
1168231243960|37383395344878
1168231243961|37383395344878
1099511767226|6597069767706
1099511767227|26388279067240
1099511767228|26388279067240
1099511767229|30786325578528
1168231243966|37383395345264
1168231243967|37383395345239
1030792290497|28587302323795
1168231243970|35184372089895
893353337027|15393162790224
893353337028|6597069767706
1168231243973|2199023255573
1168231243974|37383395345239
1168231243975|24189255811723
893353337032|21990232556235
1168231243977|21990232555855
1168231243978|30786325578528
1168231243979|1204
1168231243980|30786325579172
1168231243981|24189255812167
1168231243982|37383395345264
1168231243983|2199023255573
1168231243985|28587302323163
1168231243986|2199023257149
1168231243987|1204
1168231243988|37383395344878
1168231243989|10995116279182
1168231243990|28587302323795
1168231243991|21990232556235
1168231243992|1065
1168231243993|21990232556235
1168231243994|24189255811723
1168231243995|37383395345264
1168231243996|10995116279045
1168231243997|28587302323163
1168231243998|37383395345239
1168231243999|37383395345264
893353337057|10995116279182
893353337058|15393162790224
1168231244003|37383395344721
1168231244004|2199023255573
1099511767269|28587302323163
962072813798|1448
1099511767271|21990232555855
1030792290536|30786325579172
1168231244009|37383395344878
1168231244010|37383395345264
1099511767275|26388279067240
1168231244012|35184372089895
893353337069|1204
1030792290542|1448
893353337071|1204
1168231244017|24189255812099
1168231244018|37383395344721
1168231244019|21990232555855
1168231244020|24189255812167
1168231244021|1448
1168231244022|30786325578528
1168231244023|24189255812099
1168231244024|28587302323795
1168231244025|37383395345264
1168231244026|37383395344721
1168231244027|24189255812099
1168231244028|30786325579172
1168231244029|28587302323163
1168231244030|4398046511568
1168231244031|37383395344878
824633860353|21990232556235
824633860355|6597069767706
893353337093|26388279067240
755914383623|4398046511568
1030792290569|28587302323795
962072813992|19791209300227
1168231244201|26388279067210
755914383786|2199023255686
1099511767467|26388279067293
962072813996|17592186045589
1030792290733|32985348833598
755914383790|2199023255686
1099511767471|2199023256183
1099511767472|17592186045211
1030792290737|4398046512623
1030792290738|32985348833598
1099511767476|2199023256183
1099511767477|17592186044574
687194907062|13194139534507
1030792290743|8796093022948
1099511767480|17592186044574
1168231244217|4398046511926
1168231244218|37383395345239
1168231244219|17592186045589
1168231244220|2199023256183
1030792290749|32985348833598
1168231244222|2199023256183
1168231244224|4398046511926
755914383809|2199023255686
1168231244226|4398046511926
893353337283|17592186045211
1168231244228|26388279067210
1030792290757|4398046512623
687194907078|4398046512238
893353337287|17592186045211
1030792290760|32985348833598
1099511767497|2199023256183
1168231244234|859
687194907084|4398046512238
962072814029|30786325577944
1168231244238|26388279067210
893353337295|17592186045211
1168231244240|17592186045589
824633860561|910
1168231244242|2199023256183
1099511767507|6597069767597
962072814036|28587302323330
1168231244245|859
824633860566|2199023255686
687194907096|13194139534507
1168231244249|26388279067210
893353337306|17592186045211
1099511767515|2199023256183
1030792290780|4398046512623
1030792290781|19791209300227
1168231244254|37383395345239
1168231244255|37383395345239
1030792290784|32985348833598
1030792290785|13194139534507
1168231244258|859
824633860580|910
962072814053|19791209300227
893353337318|17592186045211
1030792290791|8796093022948
687194907112|4398046512238
1168231244265|37383395345239
1099511767530|17592186044574
1030792290795|19791209301454
1099511767532|2199023256183
1030792290797|24189255812167
1030792290798|32985348833598
1099511767536|17592186044574
962072814065|28587302323330
687194907122|13194139534507
1168231244275|4398046511926
1030792290804|4398046512623
893353337333|10995116279162
962072814070|28587302323330
1168231244279|37383395345239
893353337336|17592186045211
962072814073|28587302323330
687194907130|4398046512238
1168231244284|26388279067210
755914383869|2199023255686
962072814078|17592186045589
1099511767551|2199023256183
1099511767552|6597069767597
1168231244289|859
1168231244290|910
1030792290819|4398046512623
1168231244292|4398046512238
1168231244293|26388279067210
1099511767558|17592186044574
1168231244296|26388279067210
1168231244297|13194139534507
1168231244298|26388279067293
755914383883|2199023255686
1168231244300|37383395345239
1168231244301|37383395345239
1168231244302|19791209301454
1099511767567|6597069767597
1168231244304|4398046511926
755914383889|4398046512238
1168231244306|19791209300227
1099511767572|2199023256183
1099511767573|26388279067293
1168231244310|859
1099511767575|26388279067293
1168231244312|4398046511926
1168231244313|26388279067210
1099511767578|19791209301378
1099511767579|13194139534507
1099511767580|2199023256183
1099511767581|28587302323330
824633860638|910
1030792290848|32985348833598
962072814113|19791209300227
1030792290850|4398046512623
1030792290851|4398046512623
962072814116|28587302323330
962072814117|17592186045589
1168231244326|4398046511926
687194907175|19791209301454
962072814120|19791209300227
1168231244329|37383395345239
1168231244330|859
1168231244332|37383395345239
1168231244333|859
687194907182|6597069767115
1030792290863|8796093022948
1168231244336|910
1168231244337|13194139534507
962072814130|19791209300227
962072814131|17592186045211
824633860660|910
687194907189|19791209301454
962072814134|28587302323330
1099511767608|26388279067293
1030792290873|4398046512623
962072814138|17592186045589
1099511767611|6597069767597
1099511767612|8796093022948
1099511767613|2199023256183
1099511767614|17592186044574
1168231244351|37383395345239
1168231244352|32985348833598
1099511767617|32985348833598
1099511767618|17592186045211
893353337412|17592186044991
893353337413|17592186044991
1030792290887|24189255812099
1168231244360|10995116278066
1168231244362|30786325578612
1099511767627|28587302322767
1168231244365|10995116278066
1168231244366|21990232556558
1168231244368|17592186045813
962072814161|10995116278271
1099511767635|8796093023371
1168231244372|30786325578612
1030792290902|6597069767811
893353337431|13194139534658
1099511767641|21990232556240
962072814170|13194139533919
1168231244380|8796093023077
1099511767645|32985348834006
893353337439|21990232556083
893353337440|10995116279037
962072814178|24189255812167
1168231244387|30786325578612
893353337445|17592186044991
893353337446|13194139534658
824633860711|8796093023371
893353337448|15393162789919
1030792290921|6597069767811
893353337450|15393162789919
893353337451|6597069767675
893353337452|17592186044991
893353337453|10995116279037
1030792290926|24189255811415
1099511767664|32985348834072
1030792290929|24189255811415
824633860722|13194139534228
1168231244403|17592186045813
893353337460|17592186044991
824633860725|10995116278271
1168231244406|30786325578612
962072814199|28587302323346
893353337464|17592186044991
893353337465|21990232556083
1099511767675|32985348834072
1168231244412|17592186045813
1168231244413|8796093023077
1168231244414|8796093023077
824633860735|10995116279037
1168231244416|15393162789919
1099511767681|21990232556240
1168231244418|21990232556083
962072814211|13194139533919
962072814212|13194139533919
893353337478|24189255812167
893353337479|21990232556083
1168231244424|8796093023077
893353337481|15393162789919
1099511767690|32985348834072
893353337483|17592186044991
1168231244428|8796093023077
893353337485|10995116279037
893353337486|8796093023371
893353337487|21990232556083
824633860753|10995116279037
1099511767698|32985348834072
824633860755|10995116279037
962072814228|13194139533919
1168231244437|10995116278066
1099511767702|28587302322767
1030792290967|24189255812099
1168231244440|8796093023077
1168231244441|15393162790474
1168231244442|6597069767811
1099511767708|21990232556240
1099511767709|10995116279037
962072814238|28587302323346
1168231244447|17592186045813
1030792290976|24189255811415
1099511767713|32985348834006
1099511767714|32985348834072
893353337507|13194139534658
1099511767716|32985348834072
1168231244453|24189255812099
824633860775|13194139534228
1099511767720|21990232556240
1099511767721|21990232556240
824633860778|15393162789919
1099511767723|6597069767675
893353337516|17592186044991
1030792290989|24189255812099
1099511767726|10995116278271
1030792290991|6597069767811
1168231244464|30786325578612
1099511767730|32985348834006
824633860787|6597069767675
1099511767732|28587302322767
1099511767733|28587302322767
1099511767734|6597069767675
962072814263|28587302323346
1099511767736|28587302322767
1099511767737|21990232556240
1099511767738|21990232556240
1099511767739|24189255812099
893353337533|17592186044991
1168231244478|30786325578612
824633860799|15393162789919
893353337536|24189255812167
893353337537|17592186044991
1030792291010|24189255811415
893353337539|6597069767675
1099511767748|28587302322767
1099511767749|24189255812253
1099511767750|17592186045577
824633860808|15393162790474
893353337545|13194139534658
1168231244490|30786325578612
1030792291019|6597069767811
1099511767756|32985348834006
824633860813|10995116278271
1168231244494|8796093023077
1168231244495|10995116278066
1099511767760|32985348834006
824633860817|6597069767675
1099511767763|28587302322767
962072814292|28587302323346
893353337557|24189255812167
824633860822|10995116279037
824633860823|15393162789919
1168231244504|8796093023077
1168231244505|10995116278066
1168231244506|8796093023371
824633860827|13194139534228
1168231244508|32985348834006
824633860830|13194139534228
1168231244511|17592186045813
1099511767776|21990232556240
1099511767777|32985348834006
1030792291042|24189255812099
1168231244515|30786325578612
1099511767780|28587302322767
1099511767781|32985348834072
824633860838|8796093023371
824633860839|15393162790474
1099511767785|35184372090060
1099511767786|24189255812167
1030792291051|26388279067761
1099511767788|8796093022726
1030792291053|17592186044566
1168231244526|30786325579070
1099511767791|21990232556610
1099511767792|17592186044566
1099511767793|1305
1168231244530|30786325578073
1168231244531|35184372089798
1099511767796|24189255812554
1099511767797|30786325579172
1168231244534|17592186045364
1099511767799|24189255812554
1099511767800|1555
1030792291066|26388279067761
1099511767803|17592186045364
1030792291068|21990232556610
1030792291069|26388279067761
1030792291070|19791209300225
1099511767807|17592186044850
1030792291072|30786325578073
1030792291073|21990232556610
1030792291074|24189255811917
1099511767811|17592186045364
1168231244548|26388279068275
1030792291077|1305
1099511767814|21990232557074
1099511767815|6597069767381
1168231244552|21990232556019
1030792291081|30786325578598
893353337611|24189255811917
1099511767820|32985348834871
1099511767821|13194139534868
1099511767822|8796093022726
1168231244559|6597069768129
1030792291088|19791209300225
962072814353|21990232556610
962072814354|21990232556610
1099511767827|35184372089698
1168231244564|10995116277782
1168231244565|30786325578881
1168231244566|8796093023371
1168231244567|21990232556019
1099511767832|17592186044566
1099511767833|13194139533577
962072814362|17592186044566
1168231244572|26388279068275
1168231244573|17592186044850
1168231244574|17592186045847
1168231244575|17592186045364
1168231244576|8796093022726
1168231244577|17592186044566
1168231244578|21990232556610
1168231244579|32985348834072
1168231244580|10995116277782
1168231244581|35184372089698
1168231244582|32985348834072
1168231244583|17592186044850
1168231244584|35184372090060
1168231244585|13194139534868
1099511767851|24189255812167
1099511767852|1555
1099511767853|35184372090060
1168231244590|35184372089798
1168231244591|13194139534868
1099511767856|30786325578073
1099511767857|19791209301265
1099511767858|24189255811917
1099511767859|6597069767381
1168231244596|30786325578598
1168231244597|24189255812554
1099511767862|17592186045364
1168231244599|8796093023371
1099511767864|30786325578073
1099511767865|19791209300225
1099511767866|35184372090060
1099511767868|8796093022726
1099511767869|30786325579172
1030792291134|32985348834072
1099511767871|35184372089698
1099511767872|17592186045364
1030792291137|24189255811917
1030792291138|19791209300225
893353337667|24189255811917
1030792291140|17592186045847
1099511767877|35184372090060
1030792291142|699
893353337671|1305
1099511767880|13194139533577
1030792291145|24189255812554
1099511767882|30786325579172
1030792291147|19791209300225
1030792291149|15393162789727
1030792291150|30786325578598
1168231244623|26388279068275
1168231244624|30786325578881
1168231244625|35184372089798
1030792291154|26388279067761
1168231244627|30786325578881
1168231244628|35184372089698
1099511767893|30786325579172
1168231244630|10995116277782
1168231244631|35184372089265
1168231244632|21990232556610
1168231244633|35184372089698
1168231244634|30786325578881
1030792291163|26388279067761
1168231244636|13194139533577
1168231244638|6597069768129
962072814431|13194139533577
893353337696|26388279067761
1099511767905|32985348834871
1168231244642|26388279068275
1168231244643|10995116277782
1099511767908|35184372089698
1099511767909|6597069767381
1099511767910|1305
1099511767911|30786325578073
824633860968|1555
1030792291177|24189255812554
1168231244650|10995116277782
1168231244651|21990232556019
824633860972|15393162789727
1099511767917|19791209300225
1099511767918|19791209301265
1030792291183|30786325578598
1168231244656|17592186044566
824633860977|2199023255790
1030792291187|30786325578073
1168231244660|35184372089265
1168231244661|35184372089265
1168231244662|699
962072814455|17592186044850
1030792291192|30786325578598
1099511767929|8796093022726
962072814458|17592186045847
1168231244667|30786325578598
1030792291196|28587302322767
1168231244669|17592186044850
1168231244670|15393162789727
1168231244671|35184372089265
962072814464|17592186044850
1168231244673|21990232556610
1030792291202|21990232556610
1168231244675|21990232556019
1168231244676|35184372089798
962072814469|13194139533577
1168231244678|21990232556019
1168231244785|10995116279024
1168231244786|4398046512405
1030792291315|28587302322180
1168231244788|37383395345948
1030792291317|26388279068275
1030792291318|28587302323330
1030792291319|26388279068275
1099511768057|8796093022402
1099511768058|13194139533577
1099511768059|28587302323557
1168231244796|32985348834574
1099511768061|4398046511247
1099511768062|28587302323557
1168231244799|32985348834574
1099511768064|10995116277782
1099511768065|19791209300502
1168231244802|8796093022402
1168231244803|19791209300502
1168231244804|28587302323557
1168231244805|30786325578598
1168231244806|28587302323389
1168231244807|24189255812099
1168231244808|28587302322767
1168231244809|10995116278400
1168231244810|32985348834574
1168231244811|37383395344486
1168231244813|8796093022685
1168231244814|10995116277892
1168231244815|17592186045577
1168231244816|10995116278182
1168231244817|28587302322664
1168231244818|15393162790318
1168231244819|24189255811804
1168231244820|6597069767390
1099511768085|375
1168231244823|30786325578980
1168231244824|24189255812099
1168231244825|6597069767411
1168231244826|10995116277892
1168231244827|21990232556140
1168231244828|28587302323115
1168231244829|30786325578933
1168231244830|10995116278066
1168231244831|32985348834169
1099511768097|19791209300953
1099511768098|35184372090167
1099511768099|28587302323115
1099511768100|4398046512238
1168231244837|1065
1168231244838|15393162789145
1168231244839|37383395346064
1168231244840|37383395346064
1168231244841|6597069767706
1168231244843|6597069767390
1099511768108|28587302322210
1099511768109|30786325579256
1099511768110|10995116277892
1099511768111|1204
1099511768112|8796093023087
1168231244849|15393162789145
1168231244850|13194139533439
1168231244851|1364
1168231244853|15393162790318
1168231244854|32985348833955
1168231244855|15393162789716
1168231244856|32985348834006
1168231244857|30786325578980
1168231244858|19791209300953
1168231244859|35184372088856
1168231244860|17592186045577
1168231244861|1364
1168231244863|32985348834169
1030792291392|24189255811210
1099511768129|28587302322210
1099511768130|10995116278182
1099511768131|4398046512405
1099511768132|19791209301495
1168231244869|21990232556317
1099511768134|375
1099511768135|8796093023371
1099511768137|2199023255638
1099511768138|35184372089265
1099511768139|28587302322210
1099511768140|19791209300177
1168231244877|2199023256304
1099511768142|30786325578527
1099511768143|19791209300485
1168231244880|30786325578933
1099511768145|24189255811804
1030792291411|19791209300177
1099511768148|19791209300953
1099511768149|21990232556140
1099511768150|2199023256858
1099511768151|21990232556317
