:START_ID(Forum)|:END_ID(Person)
1168231111577|35184372090106
1168231111577|35184372090167
1168231111577|35184372090311
1168231111577|37383395344878
755914251162|859
755914251162|910
755914251162|1555
755914251163|859
755914251163|910
755914251163|1555
755914251164|859
755914251164|910
755914251165|859
755914251165|1555
755914251166|859
755914251166|1555
755914251167|859
755914251167|1555
755914251168|859
755914251168|910
755914251168|1555
755914251169|859
755914251169|1555
755914251170|859
755914251170|910
755914251171|859
755914251171|910
755914251172|859
755914251172|910
755914251173|859
755914251173|1555
755914251174|859
755914251174|1555
755914251175|859
755914251175|910
893353204648|8796093023077
893353204648|10995116278449
893353204648|10995116279024
893353204648|19791209300358
893353204648|26388279067210
893353204648|37383395344878
1168231111593|8796093023077
1168231111593|10995116279024
1168231111593|19791209300358
1168231111593|26388279067210
893353204650|8796093023077
893353204650|10995116278449
893353204650|10995116279024
893353204650|19791209300358
1030792158123|8796093023077
1030792158123|10995116278449
1030792158123|10995116279024
1030792158123|26388279067210
1168231111596|8796093023077
1168231111596|10995116278449
1168231111596|10995116279024
1168231111596|26388279067210
1168231111596|37383395344878
962072681389|10995116278449
962072681389|10995116279024
962072681389|26388279067210
962072681389|37383395344878
1030792158126|10995116279024
1030792158126|19791209300358
1030792158126|26388279067210
1030792158126|37383395344878
1168231111599|10995116279024
1168231111599|26388279067210
1168231111599|37383395344878
962072681392|8796093023077
962072681392|10995116278449
962072681392|10995116279024
962072681392|19791209300358
962072681392|26388279067210
1168231111601|2199023256479
1168231111601|4398046512405
1168231111601|10995116279024
1168231111601|15393162789466
1168231111601|19791209300650
1168231111601|21990232556524
1168231111601|21990232557010
1168231111601|24189255811433
1168231111601|24189255812167
1168231111601|26388279067210
1168231111601|28587302322180
1168231111601|30786325577795
7090|1204
7090|4398046511181
7090|13194139534447
7090|13194139534610
7090|26388279066773
7090|37383395344878
962072681395|1204
962072681395|13194139534447
962072681395|13194139534610
962072681395|37383395344878
274877914036|1204
274877914036|4398046511181
274877914036|26388279066773
962072681397|13194139534447
962072681397|13194139534610
962072681397|26388279066773
137438960566|1204
137438960566|13194139534447
137438960566|13194139534610
137438960566|26388279066773
755914251191|13194139534447
755914251191|13194139534610
755914251191|37383395344878
687194774456|1204
687194774456|13194139534447
687194774456|13194139534610
687194774456|26388279066773
1099511634873|1204
1099511634873|13194139534447
1099511634873|13194139534610
1099511634873|26388279066773
1099511634873|37383395344878
7098|1204
137438960571|4398046511181
137438960571|13194139534447
137438960571|37383395344878
68719483836|13194139534447
68719483836|26388279066773
343597390781|4398046511181
343597390781|13194139534447
343597390781|13194139534610
343597390781|26388279066773
893353204670|1204
893353204670|13194139534447
893353204670|13194139534610
893353204670|26388279066773
893353204670|37383395344878
549755820991|1204
549755820991|13194139534447
549755820991|13194139534610
549755820991|26388279066773
549755820991|37383395344878
206158437312|1204
206158437312|4398046511181
206158437312|13194139534610
206158437312|26388279066773
206158437312|37383395344878
893353204673|13194139534447
893353204673|26388279066773
893353204673|37383395344878
962072681410|1204
962072681410|26388279066773
962072681410|37383395344878
137438960579|1204
137438960579|4398046511181
137438960579|13194139534447
137438960579|26388279066773
137438960579|37383395344878
755914251204|1204
755914251204|13194139534447
755914251204|13194139534610
755914251204|26388279066773
755914251204|37383395344878
206158437317|4398046511181
206158437317|37383395344878
962072681414|1204
962072681414|13194139534447
962072681414|13194139534610
962072681414|37383395344878
481036344263|1204
481036344263|4398046511181
481036344263|13194139534447
481036344263|13194139534610
481036344263|26388279066773
481036344263|37383395344878
755914251208|13194139534447
755914251208|13194139534610
755914251208|26388279066773
755914251208|37383395344878
137438960585|1204
137438960585|13194139534447
137438960585|26388279066773
549755821002|1204
549755821002|13194139534447
549755821002|13194139534610
549755821002|37383395344878
206158437323|4398046511181
206158437323|37383395344878
412316867532|1204
412316867532|4398046511181
412316867532|13194139534447
412316867532|13194139534610
412316867532|26388279066773
687194774477|1204
687194774477|13194139534447
687194774477|13194139534610
687194774477|37383395344878
137438960590|1204
137438960590|13194139534447
137438960590|26388279066773
137438960590|37383395344878
1099511634895|13194139534447
1099511634895|13194139534610
1099511634895|26388279066773
1099511634895|37383395344878
824633727952|1204
824633727952|13194139534610
824633727952|26388279066773
824633727953|1204
824633727953|26388279066773
824633727953|37383395344878
893353204690|1204
893353204690|13194139534610
893353204690|26388279066773
893353204690|37383395344878
1099511634899|13194139534447
1099511634899|26388279066773
687194774484|1204
687194774484|13194139534447
687194774484|26388279066773
687194774484|37383395344878
68719483861|910
68719483861|1355
68719483861|2199023255851
68719483861|2199023256657
68719483861|2199023257212
68719483861|4398046511926
68719483861|4398046512238
68719483861|4398046512770
68719483861|6597069767811
68719483861|6597069767996
68719483861|8796093023289
68719483861|8796093023614
68719483861|10995116277782
68719483861|10995116278132
68719483861|10995116278408
68719483861|10995116279045
68719483861|13194139534169
68719483861|15393162789271
68719483861|15393162789357
68719483861|15393162789912
68719483861|15393162790390
68719483861|17592186044846
68719483861|17592186045589
68719483861|17592186045996
68719483861|19791209300092
68719483861|21990232556858
68719483861|21990232557184
68719483861|24189255811441
68719483861|26388279067210
68719483861|28587302322227
68719483861|28587302323330
68719483861|30786325577795
68719483861|30786325578300
68719483861|30786325578527
68719483861|30786325578612
68719483861|30786325578671
68719483861|30786325579189
68719483861|30786325579234
68719483861|30786325579250
68719483861|32985348833804
68719483861|35184372089362
68719483861|37383395344931
549755821014|910
549755821014|1355
549755821014|2199023255851
549755821014|2199023256657
549755821014|2199023257212
549755821014|4398046511926
549755821014|4398046512238
549755821014|4398046512770
549755821014|6597069767811
549755821014|8796093023614
549755821014|10995116277782
549755821014|10995116278132
549755821014|10995116278408
549755821014|10995116279045
549755821014|13194139534169
549755821014|15393162789357
549755821014|15393162789912
549755821014|17592186044846
549755821014|17592186045589
549755821014|19791209300092
549755821014|21990232557184
549755821014|26388279067210
549755821014|28587302322227
549755821014|28587302323330
549755821014|30786325577795
549755821014|30786325578300
549755821014|30786325578612
549755821014|30786325578671
549755821014|30786325579189
549755821014|30786325579234
549755821014|30786325579250
549755821014|35184372089362
412316867543|910
412316867543|1355
412316867543|2199023255851
412316867543|2199023256657
412316867543|2199023257212
412316867543|4398046511926
412316867543|4398046512238
412316867543|4398046512770
412316867543|6597069767811
412316867543|8796093023289
412316867543|8796093023614
412316867543|10995116277782
412316867543|10995116278132
412316867543|10995116278408
412316867543|10995116279045
412316867543|13194139534169
412316867543|15393162789271
412316867543|15393162789357
412316867543|15393162789912
412316867543|15393162790390
412316867543|17592186044846
412316867543|17592186045589
412316867543|19791209300092
412316867543|21990232556858
412316867543|21990232557184
412316867543|24189255811441
412316867543|26388279067210
412316867543|28587302322227
412316867543|28587302323330
412316867543|30786325577795
412316867543|30786325578527
412316867543|30786325578612
412316867543|30786325579250
412316867543|32985348833804
412316867543|35184372089362
412316867543|37383395344931
1099511634904|910
1099511634904|1355
1099511634904|2199023255851
1099511634904|2199023256657
1099511634904|4398046511926
1099511634904|4398046512238
1099511634904|4398046512770
1099511634904|6597069767811
1099511634904|6597069767996
1099511634904|8796093023289
1099511634904|8796093023614
1099511634904|10995116278408
1099511634904|10995116279045
1099511634904|13194139534169
1099511634904|15393162789357
1099511634904|15393162789912
1099511634904|17592186044846
1099511634904|17592186045996
1099511634904|19791209300092
1099511634904|21990232557184
1099511634904|28587302322227
1099511634904|30786325577795
1099511634904|30786325578612
1099511634904|30786325579189
1099511634904|30786325579234
1099511634904|32985348833804
1099511634904|37383395344931
687194774489|910
687194774489|2199023256657
687194774489|4398046512238
687194774489|6597069767996
687194774489|8796093023289
687194774489|8796093023614
687194774489|10995116277782
687194774489|10995116278132
687194774489|10995116279045
687194774489|15393162789271
687194774489|15393162789912
687194774489|15393162790390
687194774489|17592186044846
687194774489|17592186045589
687194774489|17592186045996
687194774489|19791209300092
687194774489|21990232557184
687194774489|28587302322227
687194774489|28587302323330
687194774489|30786325577795
687194774489|30786325578300
687194774489|30786325578527
687194774489|30786325578612
687194774489|30786325579189
687194774489|30786325579250
687194774489|32985348833804
687194774489|35184372089362
687194774489|37383395344931
137438960602|1355
137438960602|2199023255851
137438960602|2199023256657
137438960602|4398046511926
137438960602|4398046512238
137438960602|4398046512770
137438960602|6597069767996
137438960602|8796093023289
137438960602|8796093023614
137438960602|10995116277782
137438960602|10995116278132
137438960602|10995116278408
137438960602|10995116279045
137438960602|13194139534169
137438960602|15393162789912
137438960602|15393162790390
137438960602|17592186044846
137438960602|17592186045996
137438960602|19791209300092
137438960602|21990232556858
137438960602|21990232557184
137438960602|24189255811441
137438960602|26388279067210
137438960602|28587302323330
137438960602|30786325577795
137438960602|30786325578300
137438960602|30786325578612
137438960602|30786325578671
137438960602|30786325579234
137438960602|30786325579250
137438960602|32985348833804
137438960602|37383395344931
274877914075|910
274877914075|2199023255851
274877914075|2199023257212
274877914075|4398046512770
274877914075|6597069767996
274877914075|10995116277782
274877914075|10995116278132
274877914075|10995116278408
274877914075|10995116279045
274877914075|15393162789271
274877914075|15393162789357
274877914075|15393162789912
274877914075|17592186045996
274877914075|19791209300092
274877914075|21990232556858
274877914075|24189255811441
274877914075|30786325577795
274877914075|30786325578300
274877914075|30786325578612
274877914075|30786325578671
274877914075|30786325579189
274877914075|30786325579234
274877914075|30786325579250
274877914075|32985348833804
274877914075|35184372089362
274877914075|37383395344931
618475297756|2199023255851
618475297756|2199023256657
618475297756|2199023257212
618475297756|4398046512770
618475297756|6597069767996
618475297756|8796093023289
618475297756|8796093023614
618475297756|10995116277782
618475297756|10995116278132
618475297756|10995116278408
618475297756|10995116279045
618475297756|13194139534169
618475297756|15393162789271
618475297756|15393162789912
618475297756|15393162790390
618475297756|17592186044846
618475297756|17592186045589
618475297756|17592186045996
618475297756|19791209300092
618475297756|21990232556858
618475297756|24189255811441
618475297756|26388279067210
618475297756|30786325578300
618475297756|30786325578527
618475297756|30786325579250
618475297756|32985348833804
618475297756|35184372089362
618475297756|37383395344931
206158437341|910
206158437341|1355
206158437341|2199023255851
206158437341|2199023257212
206158437341|4398046512238
206158437341|4398046512770
206158437341|6597069767811
206158437341|8796093023289
206158437341|8796093023614
206158437341|10995116277782
206158437341|10995116278132
206158437341|10995116278408
206158437341|10995116279045
206158437341|13194139534169
206158437341|15393162789271
206158437341|15393162789912
206158437341|15393162790390
206158437341|17592186044846
206158437341|17592186045589
206158437341|17592186045996
206158437341|19791209300092
206158437341|21990232556858
206158437341|21990232557184
206158437341|24189255811441
206158437341|26388279067210
206158437341|28587302322227
206158437341|28587302323330
206158437341|30786325577795
206158437341|30786325578671
206158437341|30786325579189
206158437341|30786325579250
206158437341|32985348833804
962072681438|910
962072681438|1355
962072681438|2199023255851
962072681438|2199023257212
962072681438|4398046511926
962072681438|4398046512238
962072681438|4398046512770
962072681438|6597069767811
962072681438|6597069767996
962072681438|8796093023614
962072681438|10995116277782
962072681438|10995116278408
962072681438|10995116279045
962072681438|13194139534169
962072681438|15393162789357
962072681438|15393162789912
962072681438|17592186044846
962072681438|17592186045589
962072681438|17592186045996
962072681438|21990232556858
962072681438|21990232557184
962072681438|26388279067210
962072681438|28587302322227
962072681438|28587302323330
962072681438|30786325577795
962072681438|30786325578300
962072681438|30786325578612
962072681438|30786325578671
962072681438|30786325579189
962072681438|30786325579234
962072681438|30786325579250
962072681438|32985348833804
687194774495|910
687194774495|2199023255851
687194774495|2199023256657
687194774495|4398046511926
687194774495|4398046512770
687194774495|6597069767811
687194774495|6597069767996
687194774495|8796093023289
687194774495|10995116277782
687194774495|10995116278408
687194774495|10995116279045
687194774495|15393162789912
687194774495|15393162790390
687194774495|17592186044846
687194774495|17592186045589
687194774495|17592186045996
687194774495|19791209300092
687194774495|21990232556858
687194774495|21990232557184
687194774495|24189255811441
687194774495|26388279067210
687194774495|28587302323330
687194774495|30786325578527
687194774495|30786325578612
687194774495|30786325578671
687194774495|30786325579189
687194774495|30786325579234
687194774495|30786325579250
687194774495|32985348833804
687194774495|35184372089362
687194774495|37383395344931
206158437344|910
206158437344|4398046511926
206158437344|4398046512238
206158437344|6597069767811
206158437344|6597069767996
206158437344|8796093023614
206158437344|10995116278408
206158437344|13194139534169
206158437344|15393162789271
206158437344|15393162789357
206158437344|15393162789912
206158437344|15393162790390
206158437344|19791209300092
206158437344|21990232556858
206158437344|21990232557184
206158437344|24189255811441
206158437344|26388279067210
206158437344|28587302323330
206158437344|30786325577795
206158437344|30786325578300
206158437344|30786325578671
206158437344|30786325579234
206158437344|30786325579250
206158437344|32985348833804
206158437344|35184372089362
755914251233|910
755914251233|1355
755914251233|2199023257212
755914251233|4398046511926
755914251233|4398046512238
755914251233|4398046512770
755914251233|6597069767996
755914251233|8796093023289
755914251233|8796093023614
755914251233|10995116277782
755914251233|10995116278132
755914251233|13194139534169
755914251233|15393162789357
755914251233|15393162789912
755914251233|15393162790390
755914251233|17592186044846
755914251233|17592186045589
755914251233|19791209300092
755914251233|21990232556858
755914251233|21990232557184
755914251233|24189255811441
755914251233|28587302322227
755914251233|28587302323330
755914251233|30786325577795
755914251233|30786325578300
755914251233|30786325578527
755914251233|30786325578612
755914251233|30786325578671
755914251233|30786325579189
755914251233|30786325579234
755914251233|30786325579250
755914251233|32985348833804
755914251233|37383395344931
893353204706|910
893353204706|1355
893353204706|2199023256657
893353204706|2199023257212
893353204706|4398046511926
893353204706|4398046512238
893353204706|4398046512770
893353204706|6597069767811
893353204706|6597069767996
893353204706|8796093023614
893353204706|10995116277782
893353204706|10995116278132
893353204706|10995116278408
893353204706|13194139534169
893353204706|15393162789271
893353204706|15393162789357
893353204706|15393162789912
893353204706|15393162790390
893353204706|17592186044846
893353204706|19791209300092
893353204706|21990232556858
893353204706|21990232557184
893353204706|24189255811441
893353204706|26388279067210
893353204706|28587302322227
893353204706|30786325577795
893353204706|30786325578300
893353204706|30786325578671
893353204706|30786325579189
893353204706|30786325579234
893353204706|30786325579250
893353204706|35184372089362
893353204706|37383395344931
206158437347|910
206158437347|2199023257212
206158437347|4398046512238
206158437347|6597069767811
206158437347|6597069767996
206158437347|8796093023289
206158437347|8796093023614
206158437347|10995116277782
206158437347|10995116278132
206158437347|10995116278408
206158437347|10995116279045
206158437347|13194139534169
206158437347|15393162789357
206158437347|15393162789912
206158437347|15393162790390
206158437347|17592186045589
206158437347|17592186045996
206158437347|21990232556858
206158437347|21990232557184
206158437347|26388279067210
206158437347|28587302322227
206158437347|30786325577795
206158437347|30786325578300
206158437347|30786325578527
206158437347|30786325578612
206158437347|30786325578671
206158437347|30786325579234
206158437347|30786325579250
206158437347|32985348833804
206158437347|35184372089362
206158437347|37383395344931
687194774500|910
687194774500|1355
687194774500|2199023256657
687194774500|2199023257212
687194774500|4398046511926
687194774500|4398046512238
687194774500|6597069767811
687194774500|6597069767996
687194774500|8796093023289
687194774500|10995116277782
687194774500|10995116278132
687194774500|13194139534169
687194774500|15393162789357
687194774500|15393162789912
687194774500|15393162790390
687194774500|17592186045996
687194774500|21990232556858
687194774500|21990232557184
687194774500|26388279067210
687194774500|28587302322227
687194774500|28587302323330
687194774500|30786325577795
687194774500|30786325578612
687194774500|30786325578671
687194774500|32985348833804
687194774500|35184372089362
137438960613|910
137438960613|1355
137438960613|2199023255851
137438960613|2199023256657
137438960613|2199023257212
137438960613|4398046512238
137438960613|4398046512770
137438960613|6597069767811
137438960613|6597069767996
137438960613|8796093023614
137438960613|10995116277782
137438960613|10995116278132
137438960613|10995116278408
137438960613|10995116279045
137438960613|13194139534169
137438960613|15393162789912
137438960613|17592186044846
137438960613|17592186045589
137438960613|19791209300092
137438960613|21990232556858
137438960613|21990232557184
137438960613|26388279067210
137438960613|28587302323330
137438960613|30786325578300
137438960613|30786325578527
137438960613|30786325578671
137438960613|30786325579189
481036344294|910
481036344294|1355
481036344294|2199023256657
481036344294|4398046511926
481036344294|4398046512238
481036344294|4398046512770
481036344294|8796093023289
481036344294|8796093023614
481036344294|10995116278132
481036344294|15393162789271
481036344294|15393162789357
481036344294|15393162790390
481036344294|17592186044846
481036344294|17592186045589
481036344294|17592186045996
481036344294|19791209300092
481036344294|21990232557184
481036344294|24189255811441
481036344294|26388279067210
481036344294|28587302323330
481036344294|30786325577795
481036344294|30786325578527
481036344294|30786325578612
481036344294|30786325579189
481036344294|30786325579234
481036344294|30786325579250
481036344294|32985348833804
481036344294|37383395344931
343597390823|910
343597390823|1355
343597390823|2199023256657
343597390823|2199023257212
343597390823|4398046511926
343597390823|4398046512238
343597390823|4398046512770
343597390823|8796093023289
343597390823|8796093023614
343597390823|10995116277782
343597390823|10995116278132
343597390823|10995116278408
343597390823|13194139534169
343597390823|15393162789271
343597390823|15393162789357
343597390823|15393162789912
343597390823|15393162790390
343597390823|17592186045589
343597390823|17592186045996
343597390823|19791209300092
343597390823|21990232557184
343597390823|24189255811441
343597390823|26388279067210
343597390823|28587302322227
343597390823|28587302323330
343597390823|30786325577795
343597390823|30786325578300
343597390823|30786325578612
343597390823|30786325578671
343597390823|32985348833804
343597390823|35184372089362
343597390823|37383395344931
343597390824|910
343597390824|1355
343597390824|2199023255851
343597390824|2199023257212
343597390824|4398046511926
343597390824|4398046512238
343597390824|4398046512770
343597390824|6597069767996
343597390824|10995116277782
343597390824|10995116278408
343597390824|13194139534169
343597390824|15393162789271
343597390824|15393162789357
343597390824|15393162790390
343597390824|17592186045996
343597390824|19791209300092
343597390824|21990232557184
343597390824|24189255811441
343597390824|26388279067210
343597390824|28587302322227
343597390824|28587302323330
343597390824|30786325577795
343597390824|30786325578300
343597390824|30786325578527
343597390824|30786325578612
343597390824|30786325578671
343597390824|30786325579189
343597390824|30786325579234
343597390824|30786325579250
343597390824|32985348833804
343597390824|35184372089362
343597390824|37383395344931
687194774505|910
687194774505|2199023255851
687194774505|2199023256657
687194774505|4398046511926
687194774505|4398046512770
687194774505|8796093023614
687194774505|10995116277782
687194774505|10995116278132
687194774505|10995116278408
687194774505|10995116279045
687194774505|15393162789271
687194774505|15393162789357
687194774505|15393162789912
687194774505|15393162790390
687194774505|17592186044846
687194774505|17592186045589
687194774505|19791209300092
687194774505|21990232556858
687194774505|24189255811441
687194774505|28587302322227
687194774505|30786325577795
687194774505|30786325578300
687194774505|30786325578527
687194774505|30786325578671
687194774505|30786325579189
687194774505|30786325579234
687194774505|30786325579250
687194774505|32985348833804
687194774505|35184372089362
687194774505|37383395344931
755914251242|2199023255851
755914251242|2199023256657
755914251242|2199023257212
755914251242|4398046512238
755914251242|4398046512770
755914251242|6597069767811
755914251242|6597069767996
755914251242|8796093023289
755914251242|8796093023614
755914251242|10995116277782
755914251242|10995116278132
755914251242|10995116278408
755914251242|10995116279045
755914251242|15393162789357
755914251242|15393162789912
755914251242|15393162790390
755914251242|17592186045589
755914251242|19791209300092
755914251242|21990232556858
755914251242|26388279067210
755914251242|28587302322227
755914251242|30786325577795
755914251242|30786325578612
755914251242|30786325579189
755914251242|30786325579234
755914251242|32985348833804
755914251242|35184372089362
481036344299|910
481036344299|2199023256657
481036344299|2199023257212
481036344299|4398046512238
481036344299|4398046512770
481036344299|6597069767811
481036344299|6597069767996
481036344299|8796093023289
481036344299|8796093023614
481036344299|10995116277782
481036344299|10995116278132
481036344299|10995116278408
481036344299|10995116279045
481036344299|15393162789271
481036344299|15393162789357
481036344299|15393162789912
481036344299|17592186044846
481036344299|17592186045589
481036344299|17592186045996
481036344299|21990232556858
481036344299|21990232557184
481036344299|28587302322227
481036344299|30786325578300
481036344299|30786325578527
481036344299|30786325578612
481036344299|30786325579234
481036344299|30786325579250
481036344299|32985348833804
481036344299|35184372089362
412316867564|910
412316867564|1355
412316867564|2199023255851
412316867564|2199023256657
412316867564|2199023257212
412316867564|4398046512238
412316867564|4398046512770
412316867564|6597069767811
412316867564|8796093023289
412316867564|8796093023614
412316867564|10995116277782
412316867564|10995116278132
412316867564|10995116279045
412316867564|15393162789912
412316867564|17592186044846
412316867564|17592186045589
412316867564|19791209300092
412316867564|24189255811441
412316867564|26388279067210
412316867564|28587302322227
412316867564|28587302323330
412316867564|30786325577795
412316867564|30786325578612
412316867564|30786325578671
412316867564|30786325579189
412316867564|35184372089362
412316867564|37383395344931
824633727981|910
824633727981|1355
824633727981|2199023255851
824633727981|2199023256657
824633727981|2199023257212
824633727981|4398046512770
824633727981|6597069767811
824633727981|6597069767996
824633727981|8796093023289
824633727981|10995116277782
824633727981|10995116278132
824633727981|13194139534169
824633727981|15393162789271
824633727981|15393162789357
824633727981|15393162789912
824633727981|15393162790390
824633727981|17592186045589
824633727981|17592186045996
824633727981|21990232556858
824633727981|21990232557184
824633727981|24189255811441
824633727981|28587302322227
824633727981|30786325577795
824633727981|30786325578300
824633727981|30786325578527
824633727981|30786325578612
824633727981|30786325578671
824633727981|30786325579189
824633727981|30786325579234
824633727981|30786325579250
824633727981|35184372089362
1099511634926|910
1099511634926|1355
1099511634926|2199023256657
1099511634926|2199023257212
1099511634926|4398046511926
1099511634926|4398046512238
1099511634926|4398046512770
1099511634926|6597069767996
1099511634926|8796093023614
1099511634926|10995116277782
1099511634926|10995116278132
1099511634926|10995116279045
1099511634926|13194139534169
1099511634926|15393162789357
1099511634926|15393162790390
1099511634926|17592186044846
1099511634926|17592186045589
1099511634926|19791209300092
1099511634926|21990232557184
1099511634926|28587302322227
1099511634926|28587302323330
1099511634926|30786325577795
1099511634926|30786325578300
1099511634926|30786325578527
1099511634926|30786325578612
1099511634926|30786325579189
1099511634926|30786325579250
1099511634926|35184372089362
1099511634926|37383395344931
1099511634927|910
1099511634927|1355
1099511634927|2199023255851
1099511634927|2199023256657
1099511634927|2199023257212
1099511634927|6597069767811
1099511634927|6597069767996
1099511634927|8796093023289
1099511634927|10995116277782
1099511634927|10995116278132
1099511634927|10995116279045
1099511634927|13194139534169
1099511634927|15393162789271
1099511634927|15393162790390
1099511634927|17592186044846
1099511634927|17592186045589
1099511634927|17592186045996
1099511634927|21990232556858
1099511634927|21990232557184
1099511634927|24189255811441
1099511634927|26388279067210
1099511634927|28587302323330
1099511634927|30786325577795
1099511634927|30786325578300
1099511634927|30786325578527
1099511634927|30786325578612
1099511634927|30786325578671
1099511634927|30786325579189
1099511634927|30786325579234
1099511634927|30786325579250
1099511634927|37383395344931
962072681456|910
962072681456|1355
962072681456|2199023255851
962072681456|2199023256657
962072681456|4398046511926
962072681456|4398046512770
962072681456|6597069767811
962072681456|6597069767996
962072681456|8796093023289
962072681456|10995116277782
962072681456|10995116278132
962072681456|10995116278408
962072681456|10995116279045
962072681456|13194139534169
962072681456|15393162789357
962072681456|15393162789912
962072681456|15393162790390
962072681456|17592186045996
962072681456|19791209300092
962072681456|21990232556858
962072681456|21990232557184
962072681456|26388279067210
962072681456|28587302322227
962072681456|28587302323330
962072681456|30786325577795
962072681456|30786325578527
962072681456|30786325578671
962072681456|30786325579189
962072681456|30786325579234
962072681456|30786325579250
962072681456|32985348833804
962072681456|37383395344931
481036344305|1355
481036344305|2199023255851
481036344305|2199023256657
481036344305|2199023257212
481036344305|4398046511926
481036344305|4398046512770
481036344305|6597069767811
481036344305|6597069767996
481036344305|8796093023289
481036344305|10995116277782
481036344305|10995116278408
481036344305|13194139534169
481036344305|15393162789271
481036344305|15393162789357
481036344305|17592186045996
481036344305|19791209300092
481036344305|21990232556858
481036344305|21990232557184
481036344305|24189255811441
481036344305|26388279067210
481036344305|28587302322227
481036344305|28587302323330
481036344305|30786325577795
481036344305|30786325578671
481036344305|30786325579234
481036344305|30786325579250
206158437362|1355
206158437362|2199023255851
206158437362|2199023257212
206158437362|4398046512238
206158437362|4398046512770
206158437362|6597069767996
206158437362|8796093023289
206158437362|8796093023614
206158437362|10995116278132
206158437362|10995116278408
206158437362|13194139534169
206158437362|15393162789271
206158437362|15393162789357
206158437362|15393162789912
206158437362|15393162790390
206158437362|17592186045589
206158437362|17592186045996
206158437362|19791209300092
206158437362|21990232556858
206158437362|21990232557184
206158437362|24189255811441
206158437362|28587302323330
206158437362|30786325577795
206158437362|30786325578300
206158437362|30786325578527
206158437362|30786325578612
206158437362|30786325578671
206158437362|30786325579250
206158437362|32985348833804
206158437362|35184372089362
206158437362|37383395344931
412316867571|1355
412316867571|2199023255851
412316867571|2199023256657
412316867571|2199023257212
412316867571|4398046511926
412316867571|4398046512238
412316867571|4398046512770
412316867571|6597069767811
412316867571|10995116277782
412316867571|10995116278132
412316867571|10995116278408
412316867571|10995116279045
412316867571|13194139534169
412316867571|15393162789271
412316867571|15393162789357
412316867571|17592186045996
412316867571|19791209300092
412316867571|21990232556858
412316867571|21990232557184
412316867571|24189255811441
412316867571|28587302323330
412316867571|30786325578300
412316867571|30786325578527
412316867571|30786325578612
412316867571|30786325578671
412316867571|30786325579189
412316867571|30786325579234
412316867571|32985348833804
412316867571|35184372089362
412316867571|37383395344931
962072681460|1355
962072681460|2199023256657
962072681460|2199023257212
962072681460|4398046512238
962072681460|4398046512770
962072681460|6597069767811
962072681460|10995116278408
962072681460|10995116279045
962072681460|13194139534169
962072681460|15393162789271
962072681460|15393162789357
962072681460|15393162789912
962072681460|15393162790390
962072681460|17592186045589
962072681460|17592186045996
962072681460|19791209300092
962072681460|21990232556858
962072681460|21990232557184
962072681460|24189255811441
962072681460|28587302322227
962072681460|28587302323330
962072681460|30786325577795
962072681460|30786325578527
962072681460|30786325578671
962072681460|30786325579189
962072681460|30786325579250
962072681460|35184372089362
618475297781|910
618475297781|1355
618475297781|2199023255851
618475297781|2199023256657
618475297781|4398046511926
618475297781|6597069767811
618475297781|6597069767996
618475297781|8796093023614
618475297781|10995116277782
618475297781|10995116278132
618475297781|10995116278408
618475297781|10995116279045
618475297781|15393162789271
618475297781|15393162789357
618475297781|15393162789912
618475297781|17592186044846
618475297781|17592186045589
618475297781|24189255811441
618475297781|28587302322227
618475297781|30786325578300
618475297781|30786325578527
618475297781|30786325579189
618475297781|30786325579234
618475297781|30786325579250
549755821046|910
549755821046|2199023255851
549755821046|2199023256657
549755821046|2199023257212
549755821046|4398046511926
549755821046|4398046512238
549755821046|4398046512770
549755821046|6597069767811
549755821046|6597069767996
549755821046|8796093023614
549755821046|10995116277782
549755821046|10995116278408
549755821046|10995116279045
549755821046|13194139534169
549755821046|15393162789271
549755821046|15393162789357
549755821046|15393162789912
549755821046|17592186045996
549755821046|19791209300092
549755821046|21990232557184
549755821046|26388279067210
549755821046|28587302322227
549755821046|28587302323330
549755821046|30786325577795
549755821046|30786325578300
549755821046|30786325578612
549755821046|30786325578671
549755821046|30786325579234
549755821046|30786325579250
549755821046|32985348833804
549755821046|35184372089362
549755821046|37383395344931
137438960665|42
137438960665|1286
137438960665|1355
137438960665|1403
137438960665|8796093022260
137438960665|8796093023835
137438960665|10995116278727
137438960665|13194139533439
137438960665|13194139534869
137438960665|15393162789178
137438960665|17592186045996
137438960665|21990232556064
137438960665|21990232556858
137438960665|28587302322307
137438960665|28587302322767
137438960665|28587302323389
137438960665|28587302323720
137438960665|30786325577795
137438960665|30786325578931
137438960665|32985348833673
137438960665|32985348834072
137438960665|32985348834680
137438960665|35184372089264
137438960665|37383395344525
1168231111706|1286
1168231111706|1355
1168231111706|8796093022260
1168231111706|10995116278727
1168231111706|15393162789178
1168231111706|17592186045996
1168231111706|28587302322767
1168231111706|28587302323389
1168231111706|28587302323720
1168231111706|30786325577795
1168231111706|30786325578931
1168231111706|32985348833673
1168231111706|32985348834072
1168231111706|32985348834680
343597390875|42
343597390875|1286
343597390875|8796093022260
343597390875|10995116278727
343597390875|15393162789178
343597390875|17592186045996
343597390875|21990232556064
343597390875|28587302323389
343597390875|28587302323720
343597390875|30786325577795
343597390875|30786325578931
343597390875|32985348833673
343597390875|32985348834680
343597390875|35184372089264
343597390875|37383395344525
962072681500|1286
962072681500|1403
962072681500|8796093022260
962072681500|8796093023835
962072681500|10995116278727
