:START_ID(Post)|:END_ID(Person)
549756043525|6597069767381
274878136593|6597069767381
549756043549|6597069767381
549756043561|6597069767381
274878136629|6597069767381
274878136641|6597069767381
549756043597|6597069767381
274878136665|6597069767381
274878136677|6597069767381
549756043633|6597069767381
274878136701|6597069767381
274878136713|6597069767381
274878136725|6597069767381
274878136737|6597069767381
549756043693|6597069767381
549756043705|6597069767381
274878136773|6597069767381
274878136785|6597069767381
549756043741|6597069767381
549756043753|6597069767381
549756043765|6597069767381
549756043777|6597069767381
274878136845|6597069767381
274878136857|6597069767381
549756043813|6597069767381
549756043825|6597069767381
549756043837|6597069767381
549756043849|6597069767381
274878136917|6597069767381
274878136929|6597069767381
274878136941|6597069767381
274878136953|6597069767381
755914474117|6597069767381
755914474118|6597069767381
755914474119|6597069767381
755914474120|6597069767381
755914474121|6597069767381
755914474122|6597069767381
755914474123|6597069767381
755914474124|6597069767381
618475520653|6597069767381
618475520654|6597069767381
618475520655|6597069767381
618475520656|6597069767381
618475520657|6597069767381
618475520658|6597069767381
618475520659|6597069767381
618475520660|6597069767381
618475520661|6597069767381
618475520662|6597069767381
618475520663|6597069767381
618475520664|6597069767381
618475520665|6597069767381
618475520666|6597069767381
618475520667|6597069767381
618475520668|6597069767381
618475520669|6597069767381
755914474142|6597069767381
755914474143|6597069767381
755914474144|6597069767381
755914474145|6597069767381
755914474146|6597069767381
755914474147|6597069767381
755914474148|6597069767381
755914474149|6597069767381
755914474150|6597069767381
755914474151|6597069767381
755914474152|6597069767381
755914474153|6597069767381
755914474154|6597069767381
755914474155|6597069767381
1168231334572|6597069767381
1168231334573|6597069767381
1168231334574|6597069767381
1168231334575|6597069767381
1168231334576|6597069767381
1168231334577|6597069767381
1168231334578|6597069767381
1168231334579|6597069767381
1168231334580|6597069767381
1168231334581|6597069767381
1168231334582|6597069767381
1168231334583|6597069767381
1168231334584|6597069767381
1168231334585|6597069767381
1168231334586|6597069767381
1168231334587|6597069767381
1168231334588|6597069767381
1168231334589|6597069767381
1168231334590|6597069767381
1030792381119|6597069767381
1030792381120|6597069767381
1030792381121|6597069767381
1030792381122|6597069767381
1030792381123|6597069767381
1030792381124|6597069767381
1030792381125|6597069767381
1030792381126|6597069767381
274878137031|6597069767381
274878137032|6597069767381
274878137033|6597069767381
274878137034|6597069767381
687194997451|6597069767381
687194997452|6597069767381
687194997453|6597069767381
687194997454|6597069767381
687194997455|6597069767381
687194997456|6597069767381
687194997457|6597069767381
687194997458|6597069767381
481036567251|6597069767381
481036567252|6597069767381
481036567253|6597069767381
481036567254|6597069767381
481036567255|6597069767381
481036567256|6597069767381
481036567257|6597069767381
618475520730|6597069767381
618475520731|6597069767381
618475520732|6597069767381
618475520733|6597069767381
618475520734|6597069767381
618475520735|6597069767381
618475520736|6597069767381
618475520737|6597069767381
618475520738|6597069767381
618475520739|6597069767381
618475520740|6597069767381
618475520741|6597069767381
618475520742|6597069767381
618475520743|6597069767381
618475520744|6597069767381
618475520745|6597069767381
618475520746|6597069767381
755914474219|6597069767381
755914474220|6597069767381
755914474221|6597069767381
755914474222|6597069767381
755914474223|6597069767381
755914474224|6597069767381
755914474225|6597069767381
755914474226|6597069767381
755914474227|6597069767381
755914474228|6597069767381
755914474229|6597069767381
755914474230|6597069767381
755914474231|6597069767381
755914474232|6597069767381
755914474233|6597069767381
481036567290|6597069767381
481036567291|6597069767381
481036567292|6597069767381
481036567293|6597069767381
481036567294|6597069767381
481036567295|6597069767381
481036567296|6597069767381
481036567297|6597069767381
481036567298|6597069767381
481036567299|6597069767381
481036567300|6597069767381
481036567301|6597069767381
481036567302|6597069767381
481036567303|6597069767381
274878137096|6597069767381
274878137097|6597069767381
274878137098|6597069767381
274878137099|6597069767381
274878137100|6597069767381
274878137101|6597069767381
274878137102|6597069767381
274878137103|6597069767381
274878137104|6597069767381
274878137105|6597069767381
274878137106|6597069767381
274878137107|6597069767381
274878137108|6597069767381
274878137109|6597069767381
274878137110|6597069767381
274878137111|6597069767381
481036567320|6597069767381
481036567321|6597069767381
481036567322|6597069767381
481036567323|6597069767381
481036567324|6597069767381
481036567325|6597069767381
481036567326|6597069767381
481036567327|6597069767381
481036567328|6597069767381
481036567329|6597069767381
481036567330|6597069767381
824633951011|6597069767381
824633951012|6597069767381
824633951013|6597069767381
824633951014|6597069767381
824633951015|6597069767381
824633951016|6597069767381
824633951017|6597069767381
824633951018|6597069767381
824633951019|6597069767381
824633951020|6597069767381
824633951021|6597069767381
1168231334702|6597069767381
1168231334703|6597069767381
1168231334704|6597069767381
1168231334705|6597069767381
1168231334706|6597069767381
1168231334707|6597069767381
1168231334708|6597069767381
1168231334709|6597069767381
1168231334710|6597069767381
1168231334711|6597069767381
1168231334712|6597069767381
1168231334713|6597069767381
1168231334714|6597069767381
1168231334715|6597069767381
1168231334716|6597069767381
1168231334717|6597069767381
1168231334718|6597069767381
1168231334719|6597069767381
1168231334720|6597069767381
1168231334721|6597069767381
824633951042|6597069767381
824633951043|6597069767381
1099511857988|6597069767381
1099511857989|6597069767381
1099511857990|6597069767381
1099511857991|6597069767381
1099511857992|6597069767381
1099511857993|6597069767381
1099511857994|6597069767381
1099511857995|6597069767381
1099511857996|6597069767381
1099511857997|6597069767381
481036567374|6597069767381
481036567375|6597069767381
481036567376|6597069767381
481036567377|6597069767381
481036567378|6597069767381
274878137171|6597069767381
274878137172|6597069767381
274878137173|6597069767381
274878137174|6597069767381
274878137175|6597069767381
274878137176|6597069767381
274878137177|6597069767381
274878137178|6597069767381
274878137179|6597069767381
274878137180|6597069767381
274878137181|6597069767381
274878137182|6597069767381
274878137183|6597069767381
274878137184|6597069767381
274878137185|6597069767381
274878137186|6597069767381
274878137187|6597069767381
962072904548|6597069767381
962072904549|6597069767381
962072904550|6597069767381
755914474343|6597069767381
755914474344|6597069767381
755914474345|6597069767381
755914474346|6597069767381
755914474347|6597069767381
755914474348|6597069767381
755914474349|6597069767381
755914474350|6597069767381
755914474351|6597069767381
755914474352|6597069767381
755914474353|6597069767381
755914474354|6597069767381
755914474355|6597069767381
755914474356|6597069767381
755914474357|6597069767381
755914474358|6597069767381
893353427831|6597069767381
893353427832|6597069767381
893353427833|6597069767381
893353427834|6597069767381
893353427835|6597069767381
893353427836|6597069767381
893353427837|6597069767381
893353427838|6597069767381
893353427839|6597069767381
893353427840|6597069767381
893353427841|6597069767381
893353427842|6597069767381
893353427843|6597069767381
893353427844|6597069767381
893353427845|6597069767381
1168231334790|6597069767381
1168231334791|6597069767381
1168231334792|6597069767381
1168231334793|6597069767381
1168231334794|6597069767381
755914474379|6597069767381
755914474380|6597069767381
755914474381|6597069767381
755914474382|6597069767381
755914474383|6597069767381
755914474384|6597069767381
755914474385|6597069767381
755914474386|6597069767381
755914474387|6597069767381
755914474388|6597069767381
1168231334805|6597069767381
1168231334806|6597069767381
1168231334807|6597069767381
1168231334808|6597069767381
962072904601|6597069767381
962072904602|6597069767381
962072904603|6597069767381
962072904604|6597069767381
962072904605|6597069767381
962072904606|6597069767381
962072904607|6597069767381
962072904608|6597069767381
962072904609|6597069767381
962072904610|6597069767381
962072904611|6597069767381
962072904612|6597069767381
962072904613|6597069767381
962072904614|6597069767381
962072904615|6597069767381
962072904616|6597069767381
1030792381353|6597069767381
1030792381354|6597069767381
1030792381355|6597069767381
1030792381356|6597069767381
1030792381357|6597069767381
1030792381358|6597069767381
1030792381359|6597069767381
1030792381360|6597069767381
1030792381361|6597069767381
1030792381362|6597069767381
1030792381363|6597069767381
1030792381364|6597069767381
1030792381365|6597069767381
1030792381366|6597069767381
1030792381367|6597069767381
893353427896|6597069767381
893353427897|6597069767381
893353427898|6597069767381
687194997691|8796093022582
687194997709|8796093022582
481036567519|10995116278275
962072904681|10995116278275
549756044275|10995116278275
549756044285|10995116278275
481036567560|10995116278275
549756044307|10995116278275
549756044308|10995116278275
549756044309|10995116278275
549756044310|10995116278275
549756044311|10995116278275
549756044312|10995116278275
549756044313|10995116278275
549756044314|10995116278275
549756044315|10995116278275
549756044316|10995116278275
549756044317|10995116278275
549756044318|10995116278275
549756044319|10995116278275
549756044320|10995116278275
549756044321|10995116278275
549756044322|10995116278275
549756044323|10995116278275
549756044324|10995116278275
549756044325|10995116278275
549756044326|10995116278275
1168231334951|10995116278275
1168231334952|10995116278275
412317090857|10995116278275
412317090858|10995116278275
412317090859|10995116278275
412317090860|10995116278275
893353428013|10995116278275
893353428014|10995116278275
893353428015|10995116278275
893353428016|10995116278275
893353428017|10995116278275
893353428018|10995116278275
893353428019|10995116278275
893353428020|10995116278275
1030792381493|10995116278275
1030792381494|10995116278275
1030792381495|10995116278275
1030792381496|10995116278275
1030792381497|10995116278275
1030792381498|10995116278275
1030792381499|10995116278275
1030792381500|10995116278275
1030792381501|10995116278275
1030792381502|10995116278275
1030792381503|10995116278275
1030792381504|10995116278275
549756044353|10995116278275
549756044354|10995116278275
549756044355|10995116278275
549756044356|10995116278275
549756044357|10995116278275
549756044358|10995116278275
549756044359|10995116278275
618475521096|10995116278275
618475521097|10995116278275
618475521098|10995116278275
618475521099|10995116278275
618475521100|10995116278275
618475521101|10995116278275
618475521102|10995116278275
618475521103|10995116278275
618475521104|10995116278275
618475521105|10995116278275
618475521106|10995116278275
618475521107|10995116278275
618475521108|10995116278275
618475521109|10995116278275
618475521110|10995116278275
618475521111|10995116278275
618475521112|10995116278275
962072904793|10995116278275
962072904794|10995116278275
962072904795|10995116278275
962072904796|10995116278275
962072904797|10995116278275
962072904798|10995116278275
962072904799|10995116278275
1030792381536|10995116278275
1030792381537|10995116278275
1030792381538|10995116278275
1030792381539|10995116278275
1030792381540|10995116278275
1030792381541|10995116278275
1030792381542|10995116278275
618475521127|10995116278275
618475521128|10995116278275
618475521129|10995116278275
618475521130|10995116278275
618475521131|10995116278275
618475521132|10995116278275
618475521133|10995116278275
618475521134|10995116278275
618475521135|10995116278275
618475521136|10995116278275
618475521137|10995116278275
618475521138|10995116278275
618475521139|10995116278275
618475521140|10995116278275
618475521141|10995116278275
618475521142|10995116278275
618475521143|10995116278275
618475521144|10995116278275
618475521145|10995116278275
1168231335034|10995116278275
1168231335035|10995116278275
1168231335036|10995116278275
1168231335037|10995116278275
1168231335038|10995116278275
1168231335039|10995116278275
1168231335040|10995116278275
1168231335041|10995116278275
1168231335042|10995116278275
618475521155|10995116278275
618475521156|10995116278275
618475521157|10995116278275
824633951366|10995116278275
824633951367|10995116278275
824633951368|10995116278275
824633951369|10995116278275
824633951370|10995116278275
824633951371|10995116278275
824633951372|10995116278275
824633951373|10995116278275
824633951374|10995116278275
824633951375|10995116278275
824633951376|10995116278275
824633951377|10995116278275
824633951378|10995116278275
824633951379|10995116278275
824633951380|10995116278275
824633951381|10995116278275
824633951382|10995116278275
824633951383|10995116278275
1099511858328|10995116278275
1099511858329|10995116278275
1099511858330|10995116278275
1099511858331|10995116278275
1099511858332|10995116278275
1099511858333|10995116278275
1099511858334|10995116278275
1099511858335|10995116278275
1099511858336|10995116278275
893353428129|10995116278275
893353428130|10995116278275
893353428131|10995116278275
893353428132|10995116278275
893353428133|10995116278275
893353428134|10995116278275
893353428135|10995116278275
893353428136|10995116278275
893353428137|10995116278275
893353428138|10995116278275
962072904875|10995116278275
962072904876|10995116278275
962072904877|10995116278275
962072904878|10995116278275
962072904879|10995116278275
962072904880|10995116278275
962072904881|10995116278275
962072904882|10995116278275
962072904883|10995116278275
962072904884|10995116278275
962072904885|10995116278275
962072904886|10995116278275
962072904887|10995116278275
962072904888|10995116278275
549756044473|10995116278275
549756044474|10995116278275
549756044475|10995116278275
549756044476|10995116278275
549756044477|10995116278275
549756044478|10995116278275
549756044479|10995116278275
549756044480|10995116278275
549756044481|10995116278275
549756044482|10995116278275
549756044483|10995116278275
549756044484|10995116278275
549756044485|10995116278275
549756044486|10995116278275
549756044487|10995116278275
618475521224|10995116278275
618475521225|10995116278275
618475521226|10995116278275
618475521227|10995116278275
618475521228|10995116278275
618475521229|10995116278275
618475521230|10995116278275
618475521231|10995116278275
618475521232|10995116278275
618475521233|10995116278275
1168231335122|10995116278275
1168231335123|10995116278275
1168231335124|10995116278275
1168231335125|10995116278275
1168231335126|10995116278275
1168231335127|10995116278275
1168231335128|10995116278275
1168231335129|10995116278275
1168231335130|10995116278275
1168231335131|10995116278275
1168231335132|10995116278275
1168231335133|10995116278275
1168231335134|10995116278275
1168231335135|10995116278275
1168231335136|10995116278275
1168231335137|10995116278275
1168231335138|10995116278275
755914474723|10995116278275
755914474724|10995116278275
755914474725|10995116278275
755914474726|10995116278275
755914474727|10995116278275
755914474728|10995116278275
755914474729|10995116278275
755914474730|10995116278275
755914474731|10995116278275
755914474732|10995116278275
755914474733|10995116278275
755914474734|10995116278275
755914474735|10995116278275
755914474736|10995116278275
755914474737|10995116278275
755914474738|10995116278275
412317091059|10995116278275
412317091060|10995116278275
412317091061|10995116278275
412317091062|10995116278275
412317091063|10995116278275
412317091064|10995116278275
412317091065|10995116278275
412317091066|10995116278275
412317091067|10995116278275
412317091068|10995116278275
412317091069|10995116278275
412317091070|10995116278275
412317091071|10995116278275
412317091072|10995116278275
824633951489|10995116278397
893353428230|10995116278397
893353428251|10995116278397
412317091120|10995116278578
824633951539|10995116278578
962072905014|10995116278578
1030792381753|10995116278578
824633951548|10995116278578
687194998079|10995116278578
687194998082|10995116278578
687194998083|10995116278578
412317091143|10995116278578
412317091144|10995116278578
412317091145|10995116278578
412317091146|10995116278578
412317091147|10995116278578
412317091148|10995116278578
412317091149|10995116278578
412317091150|10995116278578
343597614415|10995116278578
343597614416|10995116278578
343597614417|10995116278578
343597614418|10995116278578
343597614419|10995116278578
343597614420|10995116278578
343597614421|10995116278578
343597614422|10995116278578
343597614423|10995116278578
343597614424|10995116278578
755914474841|10995116278578
755914474842|10995116278578
755914474843|10995116278578
755914474844|10995116278578
755914474845|10995116278578
755914474846|10995116278578
755914474847|10995116278578
755914474848|10995116278578
755914474849|10995116278578
755914474850|10995116278578
755914474851|10995116278578
755914474852|10995116278578
755914474853|10995116278578
755914474854|10995116278578
412317091175|10995116278578
412317091176|10995116278578
412317091177|10995116278578
412317091178|10995116278578
412317091179|10995116278578
412317091180|10995116278578
412317091181|10995116278578
412317091182|10995116278578
412317091183|10995116278578
687194998128|10995116278578
687194998129|10995116278578
687194998130|10995116278578
687194998131|10995116278578
687194998132|10995116278578
687194998133|10995116278578
687194998134|10995116278578
687194998135|10995116278578
687194998136|10995116278578
687194998137|10995116278578
1099511858554|10995116278578
1099511858555|10995116278578
1099511858556|10995116278578
1099511858557|10995116278578
1099511858558|10995116278578
1099511858559|10995116278578
1099511858560|10995116278578
1099511858561|10995116278578
1099511858562|10995116278578
1099511858563|10995116278578
1099511858564|10995116278578
1099511858565|10995116278578
1099511858566|10995116278578
1099511858567|10995116278578
893353428360|10995116278578
893353428361|10995116278578
893353428362|10995116278578
893353428363|10995116278578
893353428364|10995116278578
893353428365|10995116278578
893353428366|10995116278578
893353428367|10995116278578
893353428368|10995116278578
687194998161|10995116278578
687194998162|10995116278578
687194998163|10995116278578
687194998164|10995116278578
687194998165|10995116278578
687194998166|10995116278578
687194998167|10995116278578
687194998168|10995116278578
687194998169|10995116278578
687194998170|10995116278578
687194998171|10995116278578
687194998172|10995116278578
687194998173|10995116278578
687194998174|10995116278578
687194998175|10995116278578
687194998176|10995116278578
687194998177|10995116278578
687194998178|10995116278578
893353428387|10995116278578
893353428388|10995116278578
893353428389|10995116278578
893353428390|10995116278578
893353428391|10995116278578
893353428392|10995116278578
893353428393|10995116278578
893353428394|10995116278578
893353428395|10995116278578
893353428396|10995116278578
893353428397|10995116278578
893353428398|10995116278578
893353428399|10995116278578
893353428400|10995116278578
893353428401|10995116278578
893353428402|10995116278578
893353428403|10995116278578
893353428404|10995116278578
893353428405|10995116278578
893353428406|10995116278578
1030792381879|10995116278578
1030792381880|10995116278578
1030792381881|10995116278578
1030792381882|10995116278578
1030792381883|10995116278578
1030792381884|10995116278578
1030792381885|10995116278578
1030792381886|10995116278578
1030792381887|10995116278578
1030792381888|10995116278578
1030792381889|10995116278578
1030792381890|10995116278578
1030792381891|10995116278578
1168231335364|10995116278578
1168231335365|10995116278578
618475521478|10995116278578
618475521479|10995116278578
618475521480|10995116278578
618475521481|10995116278578
618475521482|10995116278578
618475521483|10995116278578
1099511858636|10995116278578
1099511858637|10995116278578
1099511858638|10995116278578
1099511858639|10995116278578
1099511858640|10995116278578
1099511858641|10995116278578
1099511858642|10995116278578
1099511858643|10995116278578
1099511858644|10995116278578
1099511858645|10995116278578
1099511858646|10995116278578
1099511858647|10995116278578
1099511858648|10995116278578
1099511858649|10995116278578
1099511858650|10995116278578
1099511858651|10995116278578
1099511858652|10995116278578
1099511858653|10995116278578
1099511858654|10995116278578
1099511858655|10995116278578
1099511858656|10995116278578
1099511858657|10995116278578
1099511858658|10995116278578
1099511858659|10995116278578
1099511858660|10995116278578
1099511858661|10995116278578
1099511858662|10995116278578
1099511858663|10995116278578
1099511858664|10995116278578
1099511858665|10995116278578
687194998250|10995116278578
687194998251|10995116278578
687194998252|10995116278578
687194998253|10995116278578
687194998254|10995116278578
687194998255|10995116278578
687194998256|10995116278578
687194998257|10995116278578
687194998258|10995116278578
687194998259|10995116278578
687194998260|10995116278578
687194998261|10995116278578
687194998262|10995116278578
687194998263|10995116278578
687194998264|10995116278578
687194998265|10995116278578
687194998266|10995116278578
687194998267|10995116278578
687194998268|10995116278578
824633951741|10995116278578
824633951742|10995116278578
824633951743|10995116278578
824633951744|10995116278578
755914475009|10995116278578
824633951746|10995116278578
824633951747|10995116278578
824633951748|10995116278578
824633951749|10995116278578
824633951750|10995116278578
824633951751|10995116278578
824633951752|10995116278578
824633951753|10995116278578
824633951754|10995116278578
824633951755|10995116278578
824633951756|10995116278578
824633951757|10995116278578
824633951758|10995116278578
824633951759|10995116278578
824633951760|10995116278578
824633951761|10995116278578
824633951762|10995116278578
1168231335443|10995116278578
1168231335444|10995116278578
1168231335445|10995116278578
1168231335446|10995116278578
1168231335447|10995116278578
1168231335448|10995116278578
1168231335449|10995116278578
1168231335450|10995116278578
1099511858715|10995116278578
1099511858716|10995116278578
1099511858717|10995116278578
1099511858718|10995116278578
1099511858719|10995116278578
1099511858720|10995116278578
687194998305|10995116278578
687194998306|10995116278578
687194998307|10995116278578
687194998308|10995116278578
687194998309|10995116278578
687194998310|10995116278578
687194998311|10995116278578
687194998312|10995116278578
687194998313|10995116278578
687194998314|10995116278578
1030792381995|10995116278578
1030792381996|10995116278578
1030792381997|10995116278578
1030792381998|10995116278578
1030792381999|10995116278578
1030792382000|10995116278578
1030792382001|10995116278578
1030792382002|10995116278578
1030792382003|10995116278578
1030792382004|10995116278578
1030792382005|10995116278578
1030792382006|10995116278578
1030792382007|10995116278578
1030792382008|10995116278578
1030792382009|10995116278578
1030792382010|10995116278578
1030792382011|10995116278578
1030792382012|10995116278578
687194998333|10995116278578
687194998334|10995116278578
687194998335|10995116278578
687194998336|10995116278578
687194998337|10995116278578
687194998338|10995116278578
687194998339|10995116278578
687194998340|10995116278578
687194998341|10995116278578
687194998342|10995116278578
687194998343|10995116278578
687194998344|10995116278578
687194998345|10995116278578
687194998346|10995116278578
549756044875|10995116278995
687194998350|10995116278995
687194998371|10995116278995
1099511858808|13194139533448
755914475143|13194139533448
549756044949|13194139533448
687194998436|13194139533448
1030792382131|13194139533448
824633951938|13194139533448
481036568273|13194139533448
618475521760|13194139533448
618475521775|13194139533448
824633951998|13194139533448
549756045069|13194139533448
755914475292|13194139533448
1168231335723|13194139533448
618475521850|13194139533448
755914475337|13194139533448
618475521880|13194139533448
962072905575|13194139533448
618475521910|13194139533448
962072905605|13194139533448
687194998676|13194139533448
618475521957|13194139533448
687194998710|13194139533448
687194998727|13194139533448
618475522008|13194139533448
687194998761|13194139533448
687194998778|13194139533448
618475522059|13194139533448
687194998812|13194139533448
687194998829|13194139533448
687194998846|13194139533448
618475522127|13194139533448
618475522144|13194139533448
687194998897|13194139533448
618475522178|13194139533448
687194998931|13194139533448
687194998948|13194139533448
687194998965|13194139533448
687194998982|13194139533448
687194998999|13194139533448
618475522280|13194139533448
687194999033|13194139533448
687194999050|13194139533448
687194999067|13194139533448
687194999084|13194139533448
687194999101|13194139533448
824633952590|13194139533448
824633952591|13194139533448
824633952592|13194139533448
687194999121|13194139533448
687194999122|13194139533448
687194999123|13194139533448
687194999124|13194139533448
687194999125|13194139533448
687194999126|13194139533448
687194999127|13194139533448
687194999128|13194139533448
687194999129|13194139533448
687194999130|13194139533448
687194999131|13194139533448
687194999132|13194139533448
687194999133|13194139533448
687194999134|13194139533448
687194999135|13194139533448
687194999136|13194139533448
687194999137|13194139533448
687194999138|13194139533448
687194999139|13194139533448
1099511859556|13194139533448
1099511859557|13194139533448
1099511859558|13194139533448
1099511859559|13194139533448
412317092200|13194139533448
962072906089|13194139533448
962072906090|13194139533448
962072906091|13194139533448
962072906092|13194139533448
962072906093|13194139533448
962072906094|13194139533448
962072906095|13194139533448
962072906096|13194139533448
962072906097|13194139533448
962072906098|13194139533448
962072906099|13194139533448
962072906100|13194139533448
962072906101|13194139533448
962072906102|13194139533448
962072906103|13194139533448
962072906104|13194139533448
1030792382841|13194139533448
1030792382842|13194139533448
549756045691|13194139533448
549756045692|13194139533448
549756045693|13194139533448
549756045694|13194139533448
549756045695|13194139533448
687194999168|13194139533448
687194999169|13194139533448
687194999170|13194139533448
687194999171|13194139533448
687194999172|13194139533448
687194999173|13194139533448
687194999174|13194139533448
687194999175|13194139533448
687194999176|13194139533448
687194999177|13194139533448
687194999178|13194139533448
687194999179|13194139533448
687194999180|13194139533448
687194999181|13194139533448
1030792382862|13194139533448
1030792382863|13194139533448
1030792382864|13194139533448
1030792382865|13194139533448
618475522450|13194139533448
618475522451|13194139533448
618475522452|13194139533448
618475522453|13194139533448
618475522454|13194139533448
618475522455|13194139533448
618475522456|13194139533448
1030792382873|13194139533448
1030792382874|13194139533448
1030792382875|13194139533448
1030792382876|13194139533448
1030792382877|13194139533448
1030792382878|13194139533448
1030792382879|13194139533448
1030792382880|13194139533448
1030792382881|13194139533448
1030792382882|13194139533448
1030792382883|13194139533448
1030792382884|13194139533448
1030792382885|13194139533448
1030792382886|13194139533448
1030792382887|13194139533448
1030792382888|13194139533448
481036569001|13194139533448
481036569002|13194139533448
481036569003|13194139533448
481036569004|13194139533448
481036569005|13194139533448
481036569006|13194139533448
481036569007|13194139533448
481036569008|13194139533448
481036569009|13194139533448
481036569010|13194139533448
1099511859635|13194139533448
1099511859636|13194139533448
1099511859637|13194139533448
1099511859638|13194139533448
1099511859639|13194139533448
1099511859640|13194139533448
1099511859641|13194139533448
1099511859642|13194139533448
1099511859643|13194139533448
1099511859644|13194139533448
1099511859645|13194139533448
1099511859646|13194139533448
1099511859647|13194139533448
1099511859648|13194139533448
1099511859649|13194139533448
962072906178|13194139533448
962072906179|13194139533448
962072906180|13194139533448
962072906181|13194139533448
962072906182|13194139533448
962072906183|13194139533448
824633952712|13194139533448
824633952713|13194139533448
824633952714|13194139533448
824633952715|13194139533448
618475522508|13194139533448
618475522509|13194139533448
618475522510|13194139533448
618475522511|13194139533448
618475522512|13194139533448
618475522513|13194139533448
618475522514|13194139533448
618475522515|13194139533448
618475522516|13194139533448
618475522517|13194139533448
618475522518|13194139533448
618475522519|13194139533448
618475522520|13194139533448
618475522521|13194139533448
618475522522|13194139533448
618475522523|13194139533448
618475522524|13194139533448
618475522525|13194139533448
618475522526|13194139533448
618475522527|13194139533448
618475522528|13194139533448
618475522529|13194139533448
618475522530|13194139533448
618475522531|13194139533448
618475522532|13194139533448
618475522533|13194139533448
618475522534|13194139533448
618475522535|13194139533448
618475522536|13194139533448
618475522537|13194139533448
618475522538|13194139533448
618475522539|13194139533448
618475522540|13194139533448
618475522541|13194139533448
1099511859694|13194139533448
1099511859695|13194139533448
1099511859696|13194139533448
1099511859697|13194139533448
1099511859698|13194139533448
1099511859699|13194139533448
1099511859700|13194139533448
1099511859701|13194139533448
1099511859702|13194139533448
1099511859703|13194139533448
1099511859704|13194139533448
1099511859705|13194139533448
1099511859706|13194139533448
1099511859707|13194139533448
1099511859708|13194139533448
1030792382973|13194139533448
1030792382974|13194139533448
1030792382975|13194139533448
1030792382976|13194139533448
1030792382977|13194139533448
1030792382978|13194139533448
1030792382979|13194139533448
1030792382980|13194139533448
1030792382981|13194139533448
1030792382982|13194139533448
1030792382983|13194139533448
755914476040|13194139533448
755914476041|13194139533448
755914476042|13194139533448
755914476043|13194139533448
755914476044|13194139533448
755914476045|13194139533448
687194999310|13194139533448
687194999311|13194139533448
687194999312|13194139533448
1030792382993|15393162789809
1030792383011|15393162789809
1168231336501|15393162789809
1168231336502|15393162789809
1168231336503|15393162789809
1168231336504|15393162789809
1168231336505|15393162789809
962072906298|15393162789809
962072906299|15393162789809
962072906300|15393162789809
962072906301|15393162789809
962072906302|15393162789809
962072906303|15393162789809
962072906304|15393162789809
962072906305|15393162789809
962072906306|15393162789809
962072906307|15393162789809
962072906308|15393162789809
962072906309|15393162789809
962072906310|15393162789809
962072906311|15393162789809
962072906312|15393162789809
962072906313|15393162789809
962072906314|15393162789809
962072906315|15393162789809
893353429580|15393162789809
893353429581|15393162789809
893353429582|15393162789809
893353429583|15393162789809
893353429584|15393162789809
893353429585|15393162789809
893353429586|15393162789809
893353429587|15393162789809
893353429588|15393162789809
893353429589|15393162789809
893353429590|15393162789809
893353429591|15393162789809
893353429592|15393162789809
893353429593|15393162789809
893353429594|15393162789809
893353429595|15393162789809
893353429596|15393162789809
893353429597|15393162789809
893353429598|15393162789809
893353429599|15393162789809
962072906336|15393162789809
962072906337|15393162789809
687194999394|15393162789809
687194999395|15393162789809
687194999396|15393162789809
687194999397|15393162789809
687194999398|15393162789809
687194999399|15393162789809
687194999400|15393162789809
687194999401|15393162789809
687194999402|15393162789809
687194999403|15393162789809
687194999404|15393162789809
687194999405|15393162789809
687194999406|15393162789809
687194999407|15393162789809
687194999408|15393162789809
687194999409|15393162789809
687194999410|15393162789809
687194999411|15393162789809
687194999412|15393162789809
687194999413|15393162789809
618475522678|15393162789809
618475522679|15393162789809
618475522680|15393162789809
618475522681|15393162789809
1099511859834|15393162789809
1099511859835|15393162789809
1099511859836|15393162789809
1099511859837|15393162789809
1099511859838|15393162789809
1099511859839|15393162789809
1099511859840|15393162789809
1099511859841|15393162789809
1099511859842|15393162789809
1099511859843|15393162789809
1099511859844|15393162789809
1099511859845|15393162789809
1099511859846|15393162789809
1099511859847|15393162789809
687194999432|15393162789809
687194999433|15393162789809
687194999434|15393162789809
687194999435|15393162789809
687194999436|15393162789809
687194999437|15393162789809
687194999438|15393162789809
687194999439|15393162789809
687194999440|15393162789809
824633952913|15393162789809
824633952914|15393162789809
824633952915|15393162789809
824633952916|15393162789809
824633952917|15393162789809
824633952918|15393162789809
824633952919|15393162789809
824633952920|15393162789809
824633952921|15393162789809
755914476186|15393162789809
755914476187|15393162789809
755914476188|15393162789809
755914476189|15393162789809
755914476190|15393162789809
755914476191|15393162789809
755914476192|15393162789809
755914476193|15393162789809
755914476194|15393162789809
755914476195|15393162789809
755914476196|15393162789809
755914476197|15393162789809
755914476198|15393162789809
755914476199|15393162789809
755914476200|15393162789809
755914476201|15393162789809
755914476202|15393162789809
755914476203|15393162789809
755914476204|15393162789809
687194999469|15393162789809
687194999470|15393162789809
687194999471|15393162789809
687194999472|15393162789809
962072906417|15393162789809
962072906418|15393162789809
962072906419|15393162789809
962072906420|15393162789809
962072906421|15393162789809
962072906422|15393162789809
962072906423|15393162789809
962072906424|15393162789809
962072906425|15393162789809
962072906426|15393162789809
962072906427|15393162789809
962072906428|15393162789809
962072906429|15393162789809
962072906430|15393162789809
